,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move
2926,0,0,0,0,1,0,0,0,0,0
2927,2,0,0,0,1,0,0,0,0,2
2928,2,0,1,0,1,0,0,0,0,6
2929,2,0,1,0,1,0,2,0,0,3
2930,2,0,1,1,1,0,2,0,0,5
2931,2,0,1,1,1,2,2,0,0,1
2932,2,1,1,1,1,2,2,0,0,7
2933,2,1,1,1,1,2,2,2,0,8
2934,0,0,0,0,0,0,0,0,0,0
2935,1,0,0,0,0,0,0,0,0,4
2936,1,0,0,0,2,0,0,0,0,2
2937,1,0,1,0,2,0,0,0,0,1
2938,1,2,1,0,2,0,0,0,0,3
2939,1,2,1,1,2,0,0,0,0,6
2940,1,2,1,1,2,0,2,0,0,7
2941,1,2,1,1,2,0,2,1,0,8
2942,1,2,1,1,2,0,2,1,2,5
2943,0,0,0,0,0,0,0,0,0,4
2944,0,0,0,0,1,0,0,0,0,0
2945,2,0,0,0,1,0,0,0,0,6
2946,2,0,0,0,1,0,1,0,0,2
2947,2,0,2,0,1,0,1,0,0,1
2948,2,1,2,0,1,0,1,0,0,7
2949,2,1,2,0,1,0,1,2,0,3
2950,2,1,2,1,1,0,1,2,0,5
2951,2,1,2,1,1,2,1,2,0,8
2952,0,0,0,0,0,0,0,0,0,4
2953,0,0,0,0,1,0,0,0,0,0
2954,2,0,0,0,1,0,0,0,0,3
2955,2,0,0,1,1,0,0,0,0,5
2956,2,0,0,1,1,2,0,0,0,1
2957,2,1,0,1,1,2,0,0,0,7
2958,2,1,0,1,1,2,0,2,0,6
2959,2,1,0,1,1,2,1,2,0,2
2960,2,1,2,1,1,2,1,2,0,8
2961,0,0,0,0,0,0,0,0,0,4
2962,0,0,0,0,1,0,0,0,0,0
2963,2,0,0,0,1,0,0,0,0,1
2964,2,1,0,0,1,0,0,0,0,7
2965,2,1,0,0,1,0,0,2,0,3
2966,2,1,0,1,1,0,0,2,0,5
2967,2,1,0,1,1,2,0,2,0,6
2968,2,1,0,1,1,2,1,2,0,2
2969,2,1,2,1,1,2,1,2,0,8
2970,0,0,0,0,0,0,0,0,0,0
2971,1,0,0,0,0,0,0,0,0,4
2972,1,0,0,0,2,0,0,0,0,6
2973,1,0,0,0,2,0,1,0,0,3
2974,1,0,0,2,2,0,1,0,0,1
2975,1,1,0,2,2,0,1,0,0,2
2976,1,1,2,2,2,0,1,0,0,5
2977,1,1,2,2,2,1,1,0,0,7
2978,1,1,2,2,2,1,1,2,0,8
2979,0,0,0,0,0,0,0,0,0,4
2980,0,0,0,0,1,0,0,0,0,0
2981,2,0,0,0,1,0,0,0,0,1
2982,2,1,0,0,1,0,0,0,0,7
2983,2,1,0,0,1,0,0,2,0,6
2984,2,1,0,0,1,0,1,2,0,2
2985,2,1,2,0,1,0,1,2,0,3
2986,2,1,2,1,1,0,1,2,0,5
2987,2,1,2,1,1,2,1,2,0,8
2988,0,0,0,0,0,0,0,0,0,4
2989,0,0,0,0,1,0,0,0,0,0
2990,2,0,0,0,1,0,0,0,0,1
2991,2,1,0,0,1,0,0,0,0,7
2992,2,1,0,0,1,0,0,2,0,6
2993,2,1,0,0,1,0,1,2,0,2
2994,2,1,2,0,1,0,1,2,0,3
2995,2,1,2,1,1,0,1,2,0,5
2996,2,1,2,1,1,2,1,2,0,8
2997,0,0,0,0,0,0,0,0,0,4
2998,0,0,0,0,1,0,0,0,0,0
2999,2,0,0,0,1,0,0,0,0,3
3000,2,0,0,1,1,0,0,0,0,5
3001,2,0,0,1,1,2,0,0,0,2
3002,2,0,1,1,1,2,0,0,0,6
3003,2,0,1,1,1,2,2,0,0,7
3004,2,0,1,1,1,2,2,1,0,1
3005,2,2,1,1,1,2,2,1,0,8
3006,0,0,0,0,0,0,0,0,0,0
3007,1,0,0,0,0,0,0,0,0,4
3008,1,0,0,0,2,0,0,0,0,6
3009,1,0,0,0,2,0,1,0,0,3
3010,1,0,0,2,2,0,1,0,0,1
3011,1,1,0,2,2,0,1,0,0,2
3012,1,1,2,2,2,0,1,0,0,5
3013,1,1,2,2,2,1,1,0,0,7
3014,1,1,2,2,2,1,1,2,0,8
3015,0,0,0,0,0,0,0,0,0,0
3016,1,0,0,0,0,0,0,0,0,4
3017,1,0,0,0,2,0,0,0,0,6
3018,1,0,0,0,2,0,1,0,0,3
3019,1,0,0,2,2,0,1,0,0,1
3020,1,1,0,2,2,0,1,0,0,2
3021,1,1,2,2,2,0,1,0,0,5
3022,1,1,2,2,2,1,1,0,0,8
3023,1,1,2,2,2,1,1,0,2,7
3024,0,0,0,0,0,0,0,0,0,0
3025,1,0,0,0,0,0,0,0,0,4
3026,1,0,0,0,2,0,0,0,0,2
3027,1,0,1,0,2,0,0,0,0,1
3028,1,2,1,0,2,0,0,0,0,3
3029,1,2,1,1,2,0,0,0,0,6
3030,1,2,1,1,2,0,2,0,0,7
3031,1,2,1,1,2,0,2,1,0,8
3032,1,2,1,1,2,0,2,1,2,5
3033,0,0,0,0,0,0,0,0,0,4
3034,0,0,0,0,1,0,0,0,0,0
3035,2,0,0,0,1,0,0,0,0,6
3036,2,0,0,0,1,0,1,0,0,2
3037,2,0,2,0,1,0,1,0,0,1
3038,2,1,2,0,1,0,1,0,0,7
3039,2,1,2,0,1,0,1,2,0,3
3040,2,1,2,1,1,0,1,2,0,5
3041,2,1,2,1,1,2,1,2,0,8
3042,0,0,0,0,0,0,0,0,0,4
3043,0,0,0,0,1,0,0,0,0,0
3044,2,0,0,0,1,0,0,0,0,3
3045,2,0,0,1,1,0,0,0,0,5
3046,2,0,0,1,1,2,0,0,0,2
3047,2,0,1,1,1,2,0,0,0,6
3048,2,0,1,1,1,2,2,0,0,1
3049,2,1,1,1,1,2,2,0,0,7
3050,2,1,1,1,1,2,2,2,0,8
3051,0,0,0,0,0,0,0,0,0,4
3052,0,0,0,0,1,0,0,0,0,0
3053,2,0,0,0,1,0,0,0,0,6
3054,2,0,0,0,1,0,1,0,0,2
3055,2,0,2,0,1,0,1,0,0,1
3056,2,1,2,0,1,0,1,0,0,7
3057,2,1,2,0,1,0,1,2,0,3
3058,2,1,2,1,1,0,1,2,0,5
3059,2,1,2,1,1,2,1,2,0,8
3060,0,0,0,0,0,0,0,0,0,0
3061,1,0,0,0,0,0,0,0,0,4
3062,1,0,0,0,2,0,0,0,0,2
3063,1,0,1,0,2,0,0,0,0,1
3064,1,2,1,0,2,0,0,0,0,3
3065,1,2,1,1,2,0,0,0,0,6
3066,1,2,1,1,2,0,2,0,0,7
3067,1,2,1,1,2,0,2,1,0,5
3068,1,2,1,1,2,2,2,1,0,8
3069,0,0,0,0,0,0,0,0,0,0
3070,1,0,0,0,0,0,0,0,0,4
3071,1,0,0,0,2,0,0,0,0,6
3072,1,0,0,0,2,0,1,0,0,3
3073,1,0,0,2,2,0,1,0,0,1
3074,1,1,0,2,2,0,1,0,0,2
3075,1,1,2,2,2,0,1,0,0,5
3076,1,1,2,2,2,1,1,0,0,7
3077,1,1,2,2,2,1,1,2,0,8
3078,0,0,0,0,0,0,0,0,0,4
3079,0,0,0,0,1,0,0,0,0,0
3080,2,0,0,0,1,0,0,0,0,1
3081,2,1,0,0,1,0,0,0,0,7
3082,2,1,0,0,1,0,0,2,0,6
3083,2,1,0,0,1,0,1,2,0,2
3084,2,1,2,0,1,0,1,2,0,3
3085,2,1,2,1,1,0,1,2,0,5
3086,2,1,2,1,1,2,1,2,0,8
3087,0,0,0,0,0,0,0,0,0,4
3088,0,0,0,0,1,0,0,0,0,0
3089,2,0,0,0,1,0,0,0,0,6
3090,2,0,0,0,1,0,1,0,0,2
3091,2,0,2,0,1,0,1,0,0,1
3092,2,1,2,0,1,0,1,0,0,7
3093,2,1,2,0,1,0,1,2,0,3
3094,2,1,2,1,1,0,1,2,0,5
3095,2,1,2,1,1,2,1,2,0,8
3096,0,0,0,0,0,0,0,0,0,4
3097,0,0,0,0,1,0,0,0,0,0
3098,2,0,0,0,1,0,0,0,0,2
3099,2,0,1,0,1,0,0,0,0,6
3100,2,0,1,0,1,0,2,0,0,3
3101,2,0,1,1,1,0,2,0,0,5
3102,2,0,1,1,1,2,2,0,0,1
3103,2,1,1,1,1,2,2,0,0,7
3104,2,1,1,1,1,2,2,2,0,8
3105,0,0,0,0,0,0,0,0,0,4
3106,0,0,0,0,1,0,0,0,0,0
3107,2,0,0,0,1,0,0,0,0,6
3108,2,0,0,0,1,0,1,0,0,2
3109,2,0,2,0,1,0,1,0,0,1
3110,2,1,2,0,1,0,1,0,0,7
3111,2,1,2,0,1,0,1,2,0,5
3112,2,1,2,0,1,1,1,2,0,3
3113,2,1,2,2,1,1,1,2,0,8
3114,0,0,0,0,0,0,0,0,0,0
3115,1,0,0,0,0,0,0,0,0,4
3116,1,0,0,0,2,0,0,0,0,2
3117,1,0,1,0,2,0,0,0,0,1
3118,1,2,1,0,2,0,0,0,0,3
3119,1,2,1,1,2,0,0,0,0,6
3120,1,2,1,1,2,0,2,0,0,7
3121,1,2,1,1,2,0,2,1,0,8
3122,1,2,1,1,2,0,2,1,2,5
3123,0,0,0,0,0,0,0,0,0,4
3124,0,0,0,0,1,0,0,0,0,0
3125,2,0,0,0,1,0,0,0,0,1
3126,2,1,0,0,1,0,0,0,0,7
3127,2,1,0,0,1,0,0,2,0,3
3128,2,1,0,1,1,0,0,2,0,5
3129,2,1,0,1,1,2,0,2,0,6
3130,2,1,0,1,1,2,1,2,0,2
3131,2,1,2,1,1,2,1,2,0,8
3132,0,0,0,0,0,0,0,0,0,0
3133,1,0,0,0,0,0,0,0,0,4
3134,1,0,0,0,2,0,0,0,0,6
3135,1,0,0,0,2,0,1,0,0,3
3136,1,0,0,2,2,0,1,0,0,1
3137,1,1,0,2,2,0,1,0,0,2
3138,1,1,2,2,2,0,1,0,0,5
3139,1,1,2,2,2,1,1,0,0,7
3140,1,1,2,2,2,1,1,2,0,8
3141,0,0,0,0,0,0,0,0,0,4
3142,0,0,0,0,1,0,0,0,0,0
3143,2,0,0,0,1,0,0,0,0,2
3144,2,0,1,0,1,0,0,0,0,6
3145,2,0,1,0,1,0,2,0,0,3
3146,2,0,1,1,1,0,2,0,0,5
3147,2,0,1,1,1,2,2,0,0,1
3148,2,1,1,1,1,2,2,0,0,7
3149,2,1,1,1,1,2,2,2,0,8
3150,0,0,0,0,0,0,0,0,0,0
3151,1,0,0,0,0,0,0,0,0,4
3152,1,0,0,0,2,0,0,0,0,6
3153,1,0,0,0,2,0,1,0,0,3
3154,1,0,0,2,2,0,1,0,0,1
3155,1,1,0,2,2,0,1,0,0,2
3156,1,1,2,2,2,0,1,0,0,5
3157,1,1,2,2,2,1,1,0,0,7
3158,1,1,2,2,2,1,1,2,0,8
3159,0,0,0,0,0,0,0,0,0,0
3160,1,0,0,0,0,0,0,0,0,4
3161,1,0,0,0,2,0,0,0,0,2
3162,1,0,1,0,2,0,0,0,0,1
3163,1,2,1,0,2,0,0,0,0,3
3164,1,2,1,1,2,0,0,0,0,6
3165,1,2,1,1,2,0,2,0,0,7
3166,1,2,1,1,2,0,2,1,0,5
3167,1,2,1,1,2,2,2,1,0,8
3168,0,0,0,0,0,0,0,0,0,0
3169,1,0,0,0,0,0,0,0,0,4
3170,1,0,0,0,2,0,0,0,0,2
3171,1,0,1,0,2,0,0,0,0,1
3172,1,2,1,0,2,0,0,0,0,3
3173,1,2,1,1,2,0,0,0,0,6
3174,1,2,1,1,2,0,2,0,0,7
3175,1,2,1,1,2,0,2,1,0,5
3176,1,2,1,1,2,2,2,1,0,8
3177,0,0,0,0,0,0,0,0,0,0
3178,1,0,0,0,0,0,0,0,0,4
3179,1,0,0,0,2,0,0,0,0,6
3180,1,0,0,0,2,0,1,0,0,3
3181,1,0,0,2,2,0,1,0,0,1
3182,1,1,0,2,2,0,1,0,0,2
3183,1,1,2,2,2,0,1,0,0,5
3184,1,1,2,2,2,1,1,0,0,8
3185,1,1,2,2,2,1,1,0,2,7
3186,0,0,0,0,0,0,0,0,0,0
3187,1,0,0,0,0,0,0,0,0,4
3188,1,0,0,0,2,0,0,0,0,2
3189,1,0,1,0,2,0,0,0,0,1
3190,1,2,1,0,2,0,0,0,0,3
3191,1,2,1,1,2,0,0,0,0,6
3192,1,2,1,1,2,0,2,0,0,7
3193,1,2,1,1,2,0,2,1,0,8
3194,1,2,1,1,2,0,2,1,2,5
3195,0,0,0,0,0,0,0,0,0,4
3196,0,0,0,0,1,0,0,0,0,0
3197,2,0,0,0,1,0,0,0,0,6
3198,2,0,0,0,1,0,1,0,0,2
3199,2,0,2,0,1,0,1,0,0,1
3200,2,1,2,0,1,0,1,0,0,7
3201,2,1,2,0,1,0,1,2,0,3
3202,2,1,2,1,1,0,1,2,0,5
3203,2,1,2,1,1,2,1,2,0,8
3204,0,0,0,0,0,0,0,0,0,0
3205,1,0,0,0,0,0,0,0,0,4
3206,1,0,0,0,2,0,0,0,0,2
3207,1,0,1,0,2,0,0,0,0,1
3208,1,2,1,0,2,0,0,0,0,3
3209,1,2,1,1,2,0,0,0,0,6
3210,1,2,1,1,2,0,2,0,0,7
3211,1,2,1,1,2,0,2,1,0,8
3212,1,2,1,1,2,0,2,1,2,5
3213,0,0,0,0,0,0,0,0,0,4
3214,0,0,0,0,1,0,0,0,0,0
3215,2,0,0,0,1,0,0,0,0,1
3216,2,1,0,0,1,0,0,0,0,7
3217,2,1,0,0,1,0,0,2,0,3
3218,2,1,0,1,1,0,0,2,0,5
3219,2,1,0,1,1,2,0,2,0,6
3220,2,1,0,1,1,2,1,2,0,2
3221,2,1,2,1,1,2,1,2,0,8
3222,0,0,0,0,0,0,0,0,0,4
3223,0,0,0,0,1,0,0,0,0,0
3224,2,0,0,0,1,0,0,0,0,1
3225,2,1,0,0,1,0,0,0,0,7
3226,2,1,0,0,1,0,0,2,0,6
3227,2,1,0,0,1,0,1,2,0,2
3228,2,1,2,0,1,0,1,2,0,3
3229,2,1,2,1,1,0,1,2,0,5
3230,2,1,2,1,1,2,1,2,0,8
3231,0,0,0,0,0,0,0,0,0,0
3232,1,0,0,0,0,0,0,0,0,4
3233,1,0,0,0,2,0,0,0,0,6
3234,1,0,0,0,2,0,1,0,0,3
3235,1,0,0,2,2,0,1,0,0,1
3236,1,1,0,2,2,0,1,0,0,2
3237,1,1,2,2,2,0,1,0,0,5
3238,1,1,2,2,2,1,1,0,0,8
3239,1,1,2,2,2,1,1,0,2,7
3240,0,0,0,0,0,0,0,0,0,0
3241,1,0,0,0,0,0,0,0,0,4
3242,1,0,0,0,2,0,0,0,0,6
3243,1,0,0,0,2,0,1,0,0,3
3244,1,0,0,2,2,0,1,0,0,1
3245,1,1,0,2,2,0,1,0,0,2
3246,1,1,2,2,2,0,1,0,0,5
3247,1,1,2,2,2,1,1,0,0,8
3248,1,1,2,2,2,1,1,0,2,7
3249,0,0,0,0,0,0,0,0,0,0
3250,1,0,0,0,0,0,0,0,0,4
3251,1,0,0,0,2,0,0,0,0,6
3252,1,0,0,0,2,0,1,0,0,3
3253,1,0,0,2,2,0,1,0,0,1
3254,1,1,0,2,2,0,1,0,0,2
3255,1,1,2,2,2,0,1,0,0,5
3256,1,1,2,2,2,1,1,0,0,7
3257,1,1,2,2,2,1,1,2,0,8
3258,0,0,0,0,0,0,0,0,0,0
3259,1,0,0,0,0,0,0,0,0,4
3260,1,0,0,0,2,0,0,0,0,2
3261,1,0,1,0,2,0,0,0,0,1
3262,1,2,1,0,2,0,0,0,0,3
3263,1,2,1,1,2,0,0,0,0,6
3264,1,2,1,1,2,0,2,0,0,7
3265,1,2,1,1,2,0,2,1,0,8
3266,1,2,1,1,2,0,2,1,2,5
3267,0,0,0,0,0,0,0,0,0,0
3268,1,0,0,0,0,0,0,0,0,4
3269,1,0,0,0,2,0,0,0,0,2
3270,1,0,1,0,2,0,0,0,0,1
3271,1,2,1,0,2,0,0,0,0,3
3272,1,2,1,1,2,0,0,0,0,6
3273,1,2,1,1,2,0,2,0,0,7
3274,1,2,1,1,2,0,2,1,0,8
3275,1,2,1,1,2,0,2,1,2,5
3276,0,0,0,0,0,0,0,0,0,0
3277,1,0,0,0,0,0,0,0,0,4
3278,1,0,0,0,2,0,0,0,0,2
3279,1,0,1,0,2,0,0,0,0,1
3280,1,2,1,0,2,0,0,0,0,3
3281,1,2,1,1,2,0,0,0,0,6
3282,1,2,1,1,2,0,2,0,0,7
3283,1,2,1,1,2,0,2,1,0,8
3284,1,2,1,1,2,0,2,1,2,5
3285,0,0,0,0,0,0,0,0,0,0
3286,1,0,0,0,0,0,0,0,0,4
3287,1,0,0,0,2,0,0,0,0,2
3288,1,0,1,0,2,0,0,0,0,1
3289,1,2,1,0,2,0,0,0,0,3
3290,1,2,1,1,2,0,0,0,0,6
3291,1,2,1,1,2,0,2,0,0,7
3292,1,2,1,1,2,0,2,1,0,5
3293,1,2,1,1,2,2,2,1,0,8
3294,0,0,0,0,0,0,0,0,0,0
3295,1,0,0,0,0,0,0,0,0,4
3296,1,0,0,0,2,0,0,0,0,6
3297,1,0,0,0,2,0,1,0,0,3
3298,1,0,0,2,2,0,1,0,0,1
3299,1,1,0,2,2,0,1,0,0,2
3300,1,1,2,2,2,0,1,0,0,5
3301,1,1,2,2,2,1,1,0,0,7
3302,1,1,2,2,2,1,1,2,0,8
3303,0,0,0,0,0,0,0,0,0,0
3304,1,0,0,0,0,0,0,0,0,4
3305,1,0,0,0,2,0,0,0,0,6
3306,1,0,0,0,2,0,1,0,0,3
3307,1,0,0,2,2,0,1,0,0,1
3308,1,1,0,2,2,0,1,0,0,2
3309,1,1,2,2,2,0,1,0,0,5
3310,1,1,2,2,2,1,1,0,0,8
3311,1,1,2,2,2,1,1,0,2,7
3312,0,0,0,0,0,0,0,0,0,0
3313,1,0,0,0,0,0,0,0,0,4
3314,1,0,0,0,2,0,0,0,0,6
3315,1,0,0,0,2,0,1,0,0,3
3316,1,0,0,2,2,0,1,0,0,1
3317,1,1,0,2,2,0,1,0,0,2
3318,1,1,2,2,2,0,1,0,0,5
3319,1,1,2,2,2,1,1,0,0,8
3320,1,1,2,2,2,1,1,0,2,7
3321,0,0,0,0,0,0,0,0,0,4
3322,0,0,0,0,1,0,0,0,0,0
3323,2,0,0,0,1,0,0,0,0,1
3324,2,1,0,0,1,0,0,0,0,7
3325,2,1,0,0,1,0,0,2,0,6
3326,2,1,0,0,1,0,1,2,0,2
3327,2,1,2,0,1,0,1,2,0,3
3328,2,1,2,1,1,0,1,2,0,5
3329,2,1,2,1,1,2,1,2,0,8
3330,0,0,0,0,0,0,0,0,0,4
3331,0,0,0,0,1,0,0,0,0,0
3332,2,0,0,0,1,0,0,0,0,1
3333,2,1,0,0,1,0,0,0,0,7
3334,2,1,0,0,1,0,0,2,0,6
3335,2,1,0,0,1,0,1,2,0,2
3336,2,1,2,0,1,0,1,2,0,3
3337,2,1,2,1,1,0,1,2,0,5
3338,2,1,2,1,1,2,1,2,0,8
3339,0,0,0,0,0,0,0,0,0,0
3340,1,0,0,0,0,0,0,0,0,4
3341,1,0,0,0,2,0,0,0,0,2
3342,1,0,1,0,2,0,0,0,0,1
3343,1,2,1,0,2,0,0,0,0,3
3344,1,2,1,1,2,0,0,0,0,6
3345,1,2,1,1,2,0,2,0,0,7
3346,1,2,1,1,2,0,2,1,0,5
3347,1,2,1,1,2,2,2,1,0,8
3348,0,0,0,0,0,0,0,0,0,4
3349,0,0,0,0,1,0,0,0,0,0
3350,2,0,0,0,1,0,0,0,0,2
3351,2,0,1,0,1,0,0,0,0,6
3352,2,0,1,0,1,0,2,0,0,3
3353,2,0,1,1,1,0,2,0,0,5
3354,2,0,1,1,1,2,2,0,0,7
3355,2,0,1,1,1,2,2,1,0,1
3356,2,2,1,1,1,2,2,1,0,8
3357,0,0,0,0,0,0,0,0,0,0
3358,1,0,0,0,0,0,0,0,0,4
3359,1,0,0,0,2,0,0,0,0,6
3360,1,0,0,0,2,0,1,0,0,3
3361,1,0,0,2,2,0,1,0,0,1
3362,1,1,0,2,2,0,1,0,0,2
3363,1,1,2,2,2,0,1,0,0,5
3364,1,1,2,2,2,1,1,0,0,8
3365,1,1,2,2,2,1,1,0,2,7
3366,0,0,0,0,0,0,0,0,0,0
3367,1,0,0,0,0,0,0,0,0,4
3368,1,0,0,0,2,0,0,0,0,6
3369,1,0,0,0,2,0,1,0,0,3
3370,1,0,0,2,2,0,1,0,0,1
3371,1,1,0,2,2,0,1,0,0,2
3372,1,1,2,2,2,0,1,0,0,5
3373,1,1,2,2,2,1,1,0,0,8
3374,1,1,2,2,2,1,1,0,2,7
3375,0,0,0,0,0,0,0,0,0,4
3376,0,0,0,0,1,0,0,0,0,0
3377,2,0,0,0,1,0,0,0,0,3
3378,2,0,0,1,1,0,0,0,0,5
3379,2,0,0,1,1,2,0,0,0,1
3380,2,1,0,1,1,2,0,0,0,7
3381,2,1,0,1,1,2,0,2,0,6
3382,2,1,0,1,1,2,1,2,0,2
3383,2,1,2,1,1,2,1,2,0,8
3384,0,0,0,0,0,0,0,0,0,4
3385,0,0,0,0,1,0,0,0,0,0
3386,2,0,0,0,1,0,0,0,0,6
3387,2,0,0,0,1,0,1,0,0,2
3388,2,0,2,0,1,0,1,0,0,1
3389,2,1,2,0,1,0,1,0,0,7
3390,2,1,2,0,1,0,1,2,0,3
3391,2,1,2,1,1,0,1,2,0,5
3392,2,1,2,1,1,2,1,2,0,8
3393,0,0,0,0,0,0,0,0,0,0
3394,1,0,0,0,0,0,0,0,0,4
3395,1,0,0,0,2,0,0,0,0,2
3396,1,0,1,0,2,0,0,0,0,1
3397,1,2,1,0,2,0,0,0,0,3
3398,1,2,1,1,2,0,0,0,0,6
3399,1,2,1,1,2,0,2,0,0,7
3400,1,2,1,1,2,0,2,1,0,8
3401,1,2,1,1,2,0,2,1,2,5
3402,0,0,0,0,0,0,0,0,0,0
3403,1,0,0,0,0,0,0,0,0,4
3404,1,0,0,0,2,0,0,0,0,2
3405,1,0,1,0,2,0,0,0,0,1
3406,1,2,1,0,2,0,0,0,0,3
3407,1,2,1,1,2,0,0,0,0,6
3408,1,2,1,1,2,0,2,0,0,7
3409,1,2,1,1,2,0,2,1,0,5
3410,1,2,1,1,2,2,2,1,0,8
3411,0,0,0,0,0,0,0,0,0,0
3412,1,0,0,0,0,0,0,0,0,4
3413,1,0,0,0,2,0,0,0,0,2
3414,1,0,1,0,2,0,0,0,0,1
3415,1,2,1,0,2,0,0,0,0,3
3416,1,2,1,1,2,0,0,0,0,6
3417,1,2,1,1,2,0,2,0,0,7
3418,1,2,1,1,2,0,2,1,0,8
3419,1,2,1,1,2,0,2,1,2,5
3420,0,0,0,0,0,0,0,0,0,4
3421,0,0,0,0,1,0,0,0,0,0
3422,2,0,0,0,1,0,0,0,0,2
3423,2,0,1,0,1,0,0,0,0,6
3424,2,0,1,0,1,0,2,0,0,3
3425,2,0,1,1,1,0,2,0,0,5
3426,2,0,1,1,1,2,2,0,0,7
3427,2,0,1,1,1,2,2,1,0,1
3428,2,2,1,1,1,2,2,1,0,8
3429,0,0,0,0,0,0,0,0,0,0
3430,1,0,0,0,0,0,0,0,0,4
3431,1,0,0,0,2,0,0,0,0,6
3432,1,0,0,0,2,0,1,0,0,3
3433,1,0,0,2,2,0,1,0,0,1
3434,1,1,0,2,2,0,1,0,0,2
3435,1,1,2,2,2,0,1,0,0,5
3436,1,1,2,2,2,1,1,0,0,8
3437,1,1,2,2,2,1,1,0,2,7
3438,0,0,0,0,0,0,0,0,0,4
3439,0,0,0,0,1,0,0,0,0,0
3440,2,0,0,0,1,0,0,0,0,2
3441,2,0,1,0,1,0,0,0,0,6
3442,2,0,1,0,1,0,2,0,0,3
3443,2,0,1,1,1,0,2,0,0,5
3444,2,0,1,1,1,2,2,0,0,7
3445,2,0,1,1,1,2,2,1,0,1
3446,2,2,1,1,1,2,2,1,0,8
3447,0,0,0,0,0,0,0,0,0,4
3448,0,0,0,0,1,0,0,0,0,0
3449,2,0,0,0,1,0,0,0,0,6
3450,2,0,0,0,1,0,1,0,0,2
3451,2,0,2,0,1,0,1,0,0,1
3452,2,1,2,0,1,0,1,0,0,7
3453,2,1,2,0,1,0,1,2,0,3
3454,2,1,2,1,1,0,1,2,0,5
3455,2,1,2,1,1,2,1,2,0,8
3456,0,0,0,0,0,0,0,0,0,0
3457,1,0,0,0,0,0,0,0,0,4
3458,1,0,0,0,2,0,0,0,0,6
3459,1,0,0,0,2,0,1,0,0,3
3460,1,0,0,2,2,0,1,0,0,1
3461,1,1,0,2,2,0,1,0,0,2
3462,1,1,2,2,2,0,1,0,0,5
3463,1,1,2,2,2,1,1,0,0,7
3464,1,1,2,2,2,1,1,2,0,8
3465,0,0,0,0,0,0,0,0,0,0
3466,1,0,0,0,0,0,0,0,0,4
3467,1,0,0,0,2,0,0,0,0,2
3468,1,0,1,0,2,0,0,0,0,1
3469,1,2,1,0,2,0,0,0,0,3
3470,1,2,1,1,2,0,0,0,0,6
3471,1,2,1,1,2,0,2,0,0,7
3472,1,2,1,1,2,0,2,1,0,5
3473,1,2,1,1,2,2,2,1,0,8
3474,0,0,0,0,0,0,0,0,0,0
3475,1,0,0,0,0,0,0,0,0,4
3476,1,0,0,0,2,0,0,0,0,2
3477,1,0,1,0,2,0,0,0,0,1
3478,1,2,1,0,2,0,0,0,0,3
3479,1,2,1,1,2,0,0,0,0,6
3480,1,2,1,1,2,0,2,0,0,7
3481,1,2,1,1,2,0,2,1,0,8
3482,1,2,1,1,2,0,2,1,2,5
3483,0,0,0,0,0,0,0,0,0,0
3484,1,0,0,0,0,0,0,0,0,4
3485,1,0,0,0,2,0,0,0,0,2
3486,1,0,1,0,2,0,0,0,0,1
3487,1,2,1,0,2,0,0,0,0,3
3488,1,2,1,1,2,0,0,0,0,6
3489,1,2,1,1,2,0,2,0,0,7
3490,1,2,1,1,2,0,2,1,0,5
3491,1,2,1,1,2,2,2,1,0,8
3492,0,0,0,0,0,0,0,0,0,4
3493,0,0,0,0,1,0,0,0,0,0
3494,2,0,0,0,1,0,0,0,0,6
3495,2,0,0,0,1,0,1,0,0,2
3496,2,0,2,0,1,0,1,0,0,1
3497,2,1,2,0,1,0,1,0,0,7
3498,2,1,2,0,1,0,1,2,0,5
3499,2,1,2,0,1,1,1,2,0,3
3500,2,1,2,2,1,1,1,2,0,8
3501,0,0,0,0,0,0,0,0,0,0
3502,1,0,0,0,0,0,0,0,0,4
3503,1,0,0,0,2,0,0,0,0,6
3504,1,0,0,0,2,0,1,0,0,3
3505,1,0,0,2,2,0,1,0,0,1
3506,1,1,0,2,2,0,1,0,0,2
3507,1,1,2,2,2,0,1,0,0,5
3508,1,1,2,2,2,1,1,0,0,8
3509,1,1,2,2,2,1,1,0,2,7
3510,0,0,0,0,0,0,0,0,0,4
3511,0,0,0,0,1,0,0,0,0,0
3512,2,0,0,0,1,0,0,0,0,3
3513,2,0,0,1,1,0,0,0,0,5
3514,2,0,0,1,1,2,0,0,0,2
3515,2,0,1,1,1,2,0,0,0,6
3516,2,0,1,1,1,2,2,0,0,1
3517,2,1,1,1,1,2,2,0,0,7
3518,2,1,1,1,1,2,2,2,0,8
3519,0,0,0,0,0,0,0,0,0,0
3520,1,0,0,0,0,0,0,0,0,4
3521,1,0,0,0,2,0,0,0,0,6
3522,1,0,0,0,2,0,1,0,0,3
3523,1,0,0,2,2,0,1,0,0,1
3524,1,1,0,2,2,0,1,0,0,2
3525,1,1,2,2,2,0,1,0,0,5
3526,1,1,2,2,2,1,1,0,0,7
3527,1,1,2,2,2,1,1,2,0,8
3528,0,0,0,0,0,0,0,0,0,4
3529,0,0,0,0,1,0,0,0,0,0
3530,2,0,0,0,1,0,0,0,0,6
3531,2,0,0,0,1,0,1,0,0,2
