,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move
3164,1,0,0,0,0,0,0,0,0,4
3165,1,0,0,0,2,0,0,0,0,3
3166,1,0,0,1,2,0,0,0,0,6
3167,1,0,0,1,2,0,2,0,0,2
3168,1,0,1,1,2,0,2,0,0,1
3169,1,2,1,1,2,0,2,0,0,7
3170,1,2,1,1,2,0,2,1,0,8
3171,1,2,1,1,2,0,2,1,2,5
3172,0,0,0,0,0,0,0,0,0,4
3173,0,0,0,0,1,0,0,0,0,0
3174,2,0,0,0,1,0,0,0,0,1
3175,2,1,0,0,1,0,0,0,0,7
3176,2,1,0,0,1,0,0,2,0,6
3177,2,1,0,0,1,0,1,2,0,2
3178,2,1,2,0,1,0,1,2,0,3
3179,2,1,2,1,1,0,1,2,0,5
3180,2,1,2,1,1,2,1,2,0,8
3181,0,0,0,0,0,0,0,0,0,1
3182,0,1,0,0,0,0,0,0,0,4
3183,0,1,0,0,2,0,0,0,0,2
3184,0,1,1,0,2,0,0,0,0,0
3185,2,1,1,0,2,0,0,0,0,8
3186,2,1,1,0,2,0,0,0,1,3
3187,2,1,1,2,2,0,0,0,1,5
3188,0,0,0,0,0,0,0,0,0,0
3189,1,0,0,0,0,0,0,0,0,4
3190,1,0,0,0,2,0,0,0,0,2
3191,1,0,1,0,2,0,0,0,0,1
3192,1,2,1,0,2,0,0,0,0,7
3193,1,2,1,0,2,0,0,1,0,3
3194,1,2,1,2,2,0,0,1,0,5
3195,1,2,1,2,2,1,0,1,0,8
3196,1,2,1,2,2,1,0,1,2,6
3197,0,0,0,0,0,0,0,0,0,1
3198,0,1,0,0,0,0,0,0,0,4
3199,0,1,0,0,2,0,0,0,0,8
3200,0,1,0,0,2,0,0,0,1,2
3201,0,1,2,0,2,0,0,0,1,6
3202,0,1,2,0,2,0,1,0,1,3
3203,0,1,2,2,2,0,1,0,1,5
3204,0,1,2,2,2,1,1,0,1,7
3205,0,1,2,2,2,1,1,2,1,0
3206,0,0,0,0,0,0,0,0,0,4
3207,0,0,0,0,1,0,0,0,0,0
3208,2,0,0,0,1,0,0,0,0,1
3209,2,1,0,0,1,0,0,0,0,7
3210,2,1,0,0,1,0,0,2,0,6
3211,2,1,0,0,1,0,1,2,0,2
3212,2,1,2,0,1,0,1,2,0,5
3213,2,1,2,0,1,1,1,2,0,3
3214,2,1,2,2,1,1,1,2,0,8
3215,0,0,0,0,0,0,0,0,0,4
3216,0,0,0,0,1,0,0,0,0,0
3217,2,0,0,0,1,0,0,0,0,6
3218,2,0,0,0,1,0,1,0,0,2
3219,2,0,2,0,1,0,1,0,0,1
3220,2,1,2,0,1,0,1,0,0,7
3221,2,1,2,0,1,0,1,2,0,3
3222,2,1,2,1,1,0,1,2,0,5
3223,2,1,2,1,1,2,1,2,0,8
3224,0,0,0,0,0,0,0,0,0,4
3225,0,0,0,0,1,0,0,0,0,0
3226,2,0,0,0,1,0,0,0,0,6
3227,2,0,0,0,1,0,1,0,0,2
3228,2,0,2,0,1,0,1,0,0,1
3229,2,1,2,0,1,0,1,0,0,7
3230,2,1,2,0,1,0,1,2,0,5
3231,2,1,2,0,1,1,1,2,0,3
3232,2,1,2,2,1,1,1,2,0,8
3233,0,0,0,0,0,0,0,0,0,6
3234,0,0,0,0,0,0,1,0,0,0
3235,2,0,0,0,0,0,1,0,0,7
3236,2,0,0,0,0,0,1,1,0,4
3237,2,0,0,0,2,0,1,1,0,8
3238,0,0,0,0,0,0,0,0,0,6
3239,0,0,0,0,0,0,1,0,0,4
3240,0,0,0,0,2,0,1,0,0,0
3241,1,0,0,0,2,0,1,0,0,3
3242,1,0,0,2,2,0,1,0,0,1
3243,1,1,0,2,2,0,1,0,0,2
3244,1,1,2,2,2,0,1,0,0,5
3245,1,1,2,2,2,1,1,0,0,7
3246,1,1,2,2,2,1,1,2,0,8
3247,0,0,0,0,0,0,0,0,0,1
3248,0,1,0,0,0,0,0,0,0,4
3249,0,1,0,0,2,0,0,0,0,6
3250,0,1,0,0,2,0,1,0,0,0
3251,2,1,0,0,2,0,1,0,0,8
3252,2,1,0,0,2,0,1,0,1,5
3253,2,1,0,0,2,2,1,0,1,3
3254,2,1,0,1,2,2,1,0,1,7
3255,2,1,0,1,2,2,1,2,1,2
3256,0,0,0,0,0,0,0,0,0,0
3257,1,0,0,0,0,0,0,0,0,4
3258,1,0,0,0,2,0,0,0,0,2
3259,1,0,1,0,2,0,0,0,0,1
3260,1,2,1,0,2,0,0,0,0,3
3261,1,2,1,1,2,0,0,0,0,6
3262,1,2,1,1,2,0,2,0,0,7
3263,1,2,1,1,2,0,2,1,0,8
3264,1,2,1,1,2,0,2,1,2,5
3265,0,0,0,0,0,0,0,0,0,0
3266,1,0,0,0,0,0,0,0,0,4
3267,1,0,0,0,2,0,0,0,0,6
3268,1,0,0,0,2,0,1,0,0,3
3269,1,0,0,2,2,0,1,0,0,1
3270,1,1,0,2,2,0,1,0,0,2
3271,1,1,2,2,2,0,1,0,0,5
3272,1,1,2,2,2,1,1,0,0,7
3273,1,1,2,2,2,1,1,2,0,8
3274,0,0,0,0,0,0,0,0,0,0
3275,1,0,0,0,0,0,0,0,0,4
3276,1,0,0,0,2,0,0,0,0,2
3277,1,0,1,0,2,0,0,0,0,1
3278,1,2,1,0,2,0,0,0,0,3
3279,1,2,1,1,2,0,0,0,0,6
3280,1,2,1,1,2,0,2,0,0,7
3281,1,2,1,1,2,0,2,1,0,5
3282,1,2,1,1,2,2,2,1,0,8
3283,0,0,0,0,0,0,0,0,0,6
3284,0,0,0,0,0,0,1,0,0,4
3285,0,0,0,0,2,0,1,0,0,0
3286,1,0,0,0,2,0,1,0,0,3
3287,1,0,0,2,2,0,1,0,0,1
3288,1,1,0,2,2,0,1,0,0,2
3289,1,1,2,2,2,0,1,0,0,5
3290,1,1,2,2,2,1,1,0,0,8
3291,1,1,2,2,2,1,1,0,2,7
3292,0,0,0,0,0,0,0,0,0,0
3293,1,0,0,0,0,0,0,0,0,4
3294,1,0,0,0,2,0,0,0,0,2
3295,1,0,1,0,2,0,0,0,0,1
3296,1,2,1,0,2,0,0,0,0,7
3297,1,2,1,0,2,0,0,1,0,5
3298,1,2,1,0,2,2,0,1,0,3
3299,1,2,1,1,2,2,0,1,0,6
3300,1,2,1,1,2,2,2,1,0,8
3301,0,0,0,0,0,0,0,0,0,0
3302,1,0,0,0,0,0,0,0,0,4
3303,1,0,0,0,2,0,0,0,0,3
3304,1,0,0,1,2,0,0,0,0,6
3305,1,0,0,1,2,0,2,0,0,2
3306,1,0,1,1,2,0,2,0,0,1
3307,1,2,1,1,2,0,2,0,0,7
3308,1,2,1,1,2,0,2,1,0,5
3309,1,2,1,1,2,2,2,1,0,8
3310,0,0,0,0,0,0,0,0,0,0
3311,1,0,0,0,0,0,0,0,0,4
3312,1,0,0,0,2,0,0,0,0,6
3313,1,0,0,0,2,0,1,0,0,3
3314,1,0,0,2,2,0,1,0,0,1
3315,1,1,0,2,2,0,1,0,0,2
3316,1,1,2,2,2,0,1,0,0,5
3317,1,1,2,2,2,1,1,0,0,7
3318,1,1,2,2,2,1,1,2,0,8
3319,0,0,0,0,0,0,0,0,0,6
3320,0,0,0,0,0,0,1,0,0,0
3321,2,0,0,0,0,0,1,0,0,4
3322,2,0,0,0,1,0,1,0,0,2
3323,2,0,2,0,1,0,1,0,0,1
3324,2,1,2,0,1,0,1,0,0,7
3325,2,1,2,0,1,0,1,2,0,3
3326,2,1,2,1,1,0,1,2,0,5
3327,2,1,2,1,1,2,1,2,0,8
3328,0,0,0,0,0,0,0,0,0,4
3329,0,0,0,0,1,0,0,0,0,0
3330,2,0,0,0,1,0,0,0,0,2
3331,2,0,1,0,1,0,0,0,0,6
3332,2,0,1,0,1,0,2,0,0,3
3333,2,0,1,1,1,0,2,0,0,5
3334,2,0,1,1,1,2,2,0,0,7
3335,2,0,1,1,1,2,2,1,0,1
3336,2,2,1,1,1,2,2,1,0,8
3337,0,0,0,0,0,0,0,0,0,0
3338,1,0,0,0,0,0,0,0,0,4
3339,1,0,0,0,2,0,0,0,0,2
3340,1,0,1,0,2,0,0,0,0,1
3341,1,2,1,0,2,0,0,0,0,5
3342,1,2,1,0,2,1,0,0,0,7
3343,0,0,0,0,0,0,0,0,0,0
3344,1,0,0,0,0,0,0,0,0,4
3345,1,0,0,0,2,0,0,0,0,2
3346,1,0,1,0,2,0,0,0,0,1
3347,1,2,1,0,2,0,0,0,0,5
3348,1,2,1,0,2,1,0,0,0,7
3349,0,0,0,0,0,0,0,0,0,8
3350,0,0,0,0,0,0,0,0,1,0
3351,2,0,0,0,0,0,0,0,1,2
3352,2,0,1,0,0,0,0,0,1,6
3353,2,0,1,0,0,0,2,0,1,3
3354,2,0,1,1,0,0,2,0,1,5
3355,2,0,1,1,0,2,2,0,1,7
3356,2,0,1,1,0,2,2,1,1,1
3357,2,2,1,1,0,2,2,1,1,4
3358,0,0,0,0,0,0,0,0,0,4
3359,0,0,0,0,1,0,0,0,0,0
3360,2,0,0,0,1,0,0,0,0,3
3361,2,0,0,1,1,0,0,0,0,5
3362,2,0,0,1,1,2,0,0,0,1
3363,2,1,0,1,1,2,0,0,0,7
3364,2,1,0,1,1,2,0,2,0,2
3365,2,1,1,1,1,2,0,2,0,6
3366,2,1,1,1,1,2,2,2,0,8
3367,0,0,0,0,0,0,0,0,0,4
3368,0,0,0,0,1,0,0,0,0,0
3369,2,0,0,0,1,0,0,0,0,1
3370,2,1,0,0,1,0,0,0,0,6
3371,2,1,0,0,1,0,2,0,0,3
3372,2,1,0,1,1,0,2,0,0,5
3373,2,1,0,1,1,2,2,0,0,7
3374,0,0,0,0,0,0,0,0,0,0
3375,1,0,0,0,0,0,0,0,0,4
3376,1,0,0,0,2,0,0,0,0,2
3377,1,0,1,0,2,0,0,0,0,1
3378,1,2,1,0,2,0,0,0,0,7
3379,1,2,1,0,2,0,0,1,0,5
3380,1,2,1,0,2,2,0,1,0,3
3381,1,2,1,1,2,2,0,1,0,6
3382,1,2,1,1,2,2,2,1,0,8
3383,0,0,0,0,0,0,0,0,0,4
3384,0,0,0,0,1,0,0,0,0,0
3385,2,0,0,0,1,0,0,0,0,2
3386,2,0,1,0,1,0,0,0,0,6
3387,2,0,1,0,1,0,2,0,0,3
3388,2,0,1,1,1,0,2,0,0,5
3389,2,0,1,1,1,2,2,0,0,1
3390,2,1,1,1,1,2,2,0,0,7
3391,2,1,1,1,1,2,2,2,0,8
3392,0,0,0,0,0,0,0,0,0,6
3393,0,0,0,0,0,0,1,0,0,0
3394,2,0,0,0,0,0,1,0,0,4
3395,2,0,0,0,1,0,1,0,0,2
3396,2,0,2,0,1,0,1,0,0,1
3397,2,1,2,0,1,0,1,0,0,7
3398,2,1,2,0,1,0,1,2,0,5
3399,2,1,2,0,1,1,1,2,0,3
3400,2,1,2,2,1,1,1,2,0,8
3401,0,0,0,0,0,0,0,0,0,0
3402,1,0,0,0,0,0,0,0,0,4
3403,1,0,0,0,2,0,0,0,0,6
3404,1,0,0,0,2,0,1,0,0,3
3405,1,0,0,2,2,0,1,0,0,7
3406,1,0,0,2,2,0,1,1,0,5
3407,0,0,0,0,0,0,0,0,0,0
3408,1,0,0,0,0,0,0,0,0,4
3409,1,0,0,0,2,0,0,0,0,6
3410,1,0,0,0,2,0,1,0,0,3
3411,1,0,0,2,2,0,1,0,0,1
3412,1,1,0,2,2,0,1,0,0,2
3413,1,1,2,2,2,0,1,0,0,5
3414,1,1,2,2,2,1,1,0,0,7
3415,1,1,2,2,2,1,1,2,0,8
3416,0,0,0,0,0,0,0,0,0,1
3417,0,1,0,0,0,0,0,0,0,4
3418,0,1,0,0,2,0,0,0,0,6
3419,0,1,0,0,2,0,1,0,0,0
3420,2,1,0,0,2,0,1,0,0,8
3421,2,1,0,0,2,0,1,0,1,5
3422,2,1,0,0,2,2,1,0,1,3
3423,2,1,0,1,2,2,1,0,1,7
3424,2,1,0,1,2,2,1,2,1,2
3425,0,0,0,0,0,0,0,0,0,0
3426,1,0,0,0,0,0,0,0,0,4
3427,1,0,0,0,2,0,0,0,0,6
3428,1,0,0,0,2,0,1,0,0,3
3429,1,0,0,2,2,0,1,0,0,5
3430,1,0,0,2,2,1,1,0,0,7
3431,1,0,0,2,2,1,1,2,0,1
3432,1,1,0,2,2,1,1,2,0,2
3433,1,1,2,2,2,1,1,2,0,8
3434,0,0,0,0,0,0,0,0,0,8
3435,0,0,0,0,0,0,0,0,1,4
3436,0,0,0,0,2,0,0,0,1,5
3437,0,0,0,0,2,1,0,0,1,1
3438,0,2,0,0,2,1,0,0,1,7
3439,0,2,0,0,2,1,0,1,1,2
3440,0,2,2,0,2,1,0,1,1,6
3441,0,0,0,0,0,0,0,0,0,3
3442,0,0,0,1,0,0,0,0,0,4
3443,0,0,0,1,2,0,0,0,0,6
3444,0,0,0,1,2,0,1,0,0,0
3445,2,0,0,1,2,0,1,0,0,8
3446,2,0,0,1,2,0,1,0,1,1
3447,2,2,0,1,2,0,1,0,1,2
3448,2,2,1,1,2,0,1,0,1,7
3449,0,0,0,0,0,0,0,0,0,0
3450,1,0,0,0,0,0,0,0,0,4
3451,1,0,0,0,2,0,0,0,0,6
3452,1,0,0,0,2,0,1,0,0,3
3453,1,0,0,2,2,0,1,0,0,1
3454,1,1,0,2,2,0,1,0,0,2
3455,1,1,2,2,2,0,1,0,0,5
3456,1,1,2,2,2,1,1,0,0,7
3457,1,1,2,2,2,1,1,2,0,8
3458,0,0,0,0,0,0,0,0,0,0
3459,1,0,0,0,0,0,0,0,0,4
3460,1,0,0,0,2,0,0,0,0,6
3461,1,0,0,0,2,0,1,0,0,3
3462,1,0,0,2,2,0,1,0,0,5
3463,1,0,0,2,2,1,1,0,0,1
3464,1,2,0,2,2,1,1,0,0,7
3465,1,2,0,2,2,1,1,1,0,8
3466,1,2,0,2,2,1,1,1,2,2
3467,0,0,0,0,0,0,0,0,0,0
3468,1,0,0,0,0,0,0,0,0,4
3469,1,0,0,0,2,0,0,0,0,2
3470,1,0,1,0,2,0,0,0,0,1
3471,1,2,1,0,2,0,0,0,0,7
3472,1,2,1,0,2,0,0,1,0,5
3473,1,2,1,0,2,2,0,1,0,3
3474,1,2,1,1,2,2,0,1,0,6
3475,1,2,1,1,2,2,2,1,0,8
3476,0,0,0,0,0,0,0,0,0,0
3477,1,0,0,0,0,0,0,0,0,4
3478,1,0,0,0,2,0,0,0,0,6
3479,1,0,0,0,2,0,1,0,0,3
3480,1,0,0,2,2,0,1,0,0,5
3481,1,0,0,2,2,1,1,0,0,7
3482,1,0,0,2,2,1,1,2,0,1
3483,1,1,0,2,2,1,1,2,0,2
3484,1,1,2,2,2,1,1,2,0,8
3485,0,0,0,0,0,0,0,0,0,4
3486,0,0,0,0,1,0,0,0,0,0
3487,2,0,0,0,1,0,0,0,0,3
3488,2,0,0,1,1,0,0,0,0,5
3489,2,0,0,1,1,2,0,0,0,1
3490,2,1,0,1,1,2,0,0,0,7
3491,2,1,0,1,1,2,0,2,0,2
3492,2,1,1,1,1,2,0,2,0,6
3493,2,1,1,1,1,2,2,2,0,8
3494,0,0,0,0,0,0,0,0,0,0
3495,1,0,0,0,0,0,0,0,0,4
3496,1,0,0,0,2,0,0,0,0,2
3497,1,0,1,0,2,0,0,0,0,1
3498,1,2,1,0,2,0,0,0,0,7
3499,1,2,1,0,2,0,0,1,0,5
3500,1,2,1,0,2,2,0,1,0,3
3501,1,2,1,1,2,2,0,1,0,6
3502,1,2,1,1,2,2,2,1,0,8
3503,0,0,0,0,0,0,0,0,0,2
3504,0,0,1,0,0,0,0,0,0,4
3505,0,0,1,0,2,0,0,0,0,0
3506,1,0,1,0,2,0,0,0,0,1
3507,1,2,1,0,2,0,0,0,0,7
3508,1,2,1,0,2,0,0,1,0,3
3509,1,2,1,2,2,0,0,1,0,5
3510,1,2,1,2,2,1,0,1,0,8
3511,1,2,1,2,2,1,0,1,2,6
3512,0,0,0,0,0,0,0,0,0,3
3513,0,0,0,1,0,0,0,0,0,4
3514,0,0,0,1,2,0,0,0,0,8
3515,0,0,0,1,2,0,0,0,1,1
3516,0,2,0,1,2,0,0,0,1,6
3517,0,2,0,1,2,0,1,0,1,0
3518,2,2,0,1,2,0,1,0,1,2
3519,2,2,1,1,2,0,1,0,1,7
3520,0,0,0,0,0,0,0,0,0,0
3521,1,0,0,0,0,0,0,0,0,4
3522,1,0,0,0,2,0,0,0,0,1
3523,1,1,0,0,2,0,0,0,0,2
3524,1,1,2,0,2,0,0,0,0,6
3525,1,1,2,0,2,0,1,0,0,3
3526,1,1,2,2,2,0,1,0,0,5
3527,1,1,2,2,2,1,1,0,0,8
3528,1,1,2,2,2,1,1,0,2,7
3529,0,0,0,0,0,0,0,0,0,3
3530,0,0,0,1,0,0,0,0,0,4
3531,0,0,0,1,2,0,0,0,0,6
3532,0,0,0,1,2,0,1,0,0,0
3533,2,0,0,1,2,0,1,0,0,8
3534,2,0,0,1,2,0,1,0,1,1
3535,2,2,0,1,2,0,1,0,1,2
3536,2,2,1,1,2,0,1,0,1,7
3537,0,0,0,0,0,0,0,0,0,0
3538,1,0,0,0,0,0,0,0,0,4
3539,1,0,0,0,2,0,0,0,0,6
3540,1,0,0,0,2,0,1,0,0,3
3541,1,0,0,2,2,0,1,0,0,1
3542,1,1,0,2,2,0,1,0,0,2
3543,1,1,2,2,2,0,1,0,0,5
3544,1,1,2,2,2,1,1,0,0,7
3545,1,1,2,2,2,1,1,2,0,8
3546,0,0,0,0,0,0,0,0,0,8
3547,0,0,0,0,0,0,0,0,1,0
3548,2,0,0,0,0,0,0,0,1,2
3549,2,0,1,0,0,0,0,0,1,6
3550,2,0,1,0,0,0,2,0,1,3
3551,2,0,1,1,0,0,2,0,1,5
3552,2,0,1,1,0,2,2,0,1,7
3553,2,0,1,1,0,2,2,1,1,1
3554,2,2,1,1,0,2,2,1,1,4
3555,0,0,0,0,0,0,0,0,0,0
3556,1,0,0,0,0,0,0,0,0,4
3557,1,0,0,0,2,0,0,0,0,2
3558,1,0,1,0,2,0,0,0,0,1
3559,1,2,1,0,2,0,0,0,0,7
3560,1,2,1,0,2,0,0,1,0,3
3561,1,2,1,2,2,0,0,1,0,5
3562,1,2,1,2,2,1,0,1,0,8
3563,1,2,1,2,2,1,0,1,2,6
3564,0,0,0,0,0,0,0,0,0,4
3565,0,0,0,0,1,0,0,0,0,0
3566,2,0,0,0,1,0,0,0,0,1
3567,2,1,0,0,1,0,0,0,0,7
3568,2,1,0,0,1,0,0,2,0,2
3569,2,1,1,0,1,0,0,2,0,6
3570,2,1,1,0,1,0,2,2,0,3
3571,2,1,1,1,1,0,2,2,0,5
3572,2,1,1,1,1,2,2,2,0,8
3573,0,0,0,0,0,0,0,0,0,4
3574,0,0,0,0,1,0,0,0,0,0
3575,2,0,0,0,1,0,0,0,0,1
3576,2,1,0,0,1,0,0,0,0,7
3577,2,1,0,0,1,0,0,2,0,3
3578,2,1,0,1,1,0,0,2,0,5
3579,2,1,0,1,1,2,0,2,0,6
3580,2,1,0,1,1,2,1,2,0,2
3581,2,1,2,1,1,2,1,2,0,8
3582,0,0,0,0,0,0,0,0,0,0
3583,1,0,0,0,0,0,0,0,0,4
3584,1,0,0,0,2,0,0,0,0,6
3585,1,0,0,0,2,0,1,0,0,3
3586,1,0,0,2,2,0,1,0,0,1
3587,1,1,0,2,2,0,1,0,0,2
3588,1,1,2,2,2,0,1,0,0,5
3589,1,1,2,2,2,1,1,0,0,8
3590,1,1,2,2,2,1,1,0,2,7
3591,0,0,0,0,0,0,0,0,0,2
3592,0,0,1,0,0,0,0,0,0,4
3593,0,0,1,0,2,0,0,0,0,0
3594,1,0,1,0,2,0,0,0,0,1
3595,1,2,1,0,2,0,0,0,0,3
3596,1,2,1,1,2,0,0,0,0,6
3597,1,2,1,1,2,0,2,0,0,7
3598,1,2,1,1,2,0,2,1,0,8
3599,1,2,1,1,2,0,2,1,2,5
3600,0,0,0,0,0,0,0,0,0,6
3601,0,0,0,0,0,0,1,0,0,4
3602,0,0,0,0,2,0,1,0,0,3
3603,0,0,0,1,2,0,1,0,0,0
3604,2,0,0,1,2,0,1,0,0,8
3605,2,0,0,1,2,0,1,0,1,1
3606,2,2,0,1,2,0,1,0,1,7
3607,0,0,0,0,0,0,0,0,0,0
3608,1,0,0,0,0,0,0,0,0,4
3609,1,0,0,0,2,0,0,0,0,3
3610,1,0,0,1,2,0,0,0,0,6
3611,1,0,0,1,2,0,2,0,0,2
3612,1,0,1,1,2,0,2,0,0,1
3613,1,2,1,1,2,0,2,0,0,7
3614,1,2,1,1,2,0,2,1,0,8
3615,1,2,1,1,2,0,2,1,2,5
3616,0,0,0,0,0,0,0,0,0,4
3617,0,0,0,0,1,0,0,0,0,0
3618,2,0,0,0,1,0,0,0,0,6
3619,2,0,0,0,1,0,1,0,0,2
3620,2,0,2,0,1,0,1,0,0,1
3621,2,1,2,0,1,0,1,0,0,7
3622,2,1,2,0,1,0,1,2,0,3
3623,2,1,2,1,1,0,1,2,0,5
3624,2,1,2,1,1,2,1,2,0,8
3625,0,0,0,0,0,0,0,0,0,1
3626,0,1,0,0,0,0,0,0,0,0
3627,2,1,0,0,0,0,0,0,0,6
3628,2,1,0,0,0,0,1,0,0,4
3629,2,1,0,0,2,0,1,0,0,8
3630,2,1,0,0,2,0,1,0,1,5
3631,2,1,0,0,2,2,1,0,1,3
3632,2,1,0,1,2,2,1,0,1,7
3633,2,1,0,1,2,2,1,2,1,2
3634,0,0,0,0,0,0,0,0,0,4
3635,0,0,0,0,1,0,0,0,0,0
3636,2,0,0,0,1,0,0,0,0,3
3637,2,0,0,1,1,0,0,0,0,2
3638,2,0,2,1,1,0,0,0,0,1
3639,2,1,2,1,1,0,0,0,0,5
3640,2,1,2,1,1,2,0,0,0,7
3641,0,0,0,0,0,0,0,0,0,4
3642,0,0,0,0,1,0,0,0,0,0
3643,2,0,0,0,1,0,0,0,0,2
3644,2,0,1,0,1,0,0,0,0,6
3645,2,0,1,0,1,0,2,0,0,3
3646,2,0,1,1,1,0,2,0,0,5
3647,2,0,1,1,1,2,2,0,0,7
3648,2,0,1,1,1,2,2,1,0,1
3649,2,2,1,1,1,2,2,1,0,8
3650,0,0,0,0,0,0,0,0,0,6
3651,0,0,0,0,0,0,1,0,0,0
3652,2,0,0,0,0,0,1,0,0,1
3653,2,1,0,0,0,0,1,0,0,4
3654,2,1,0,0,2,0,1,0,0,8
3655,2,1,0,0,2,0,1,0,1,5
3656,2,1,0,0,2,2,1,0,1,3
3657,2,1,0,1,2,2,1,0,1,7
3658,2,1,0,1,2,2,1,2,1,2
3659,0,0,0,0,0,0,0,0,0,1
3660,0,1,0,0,0,0,0,0,0,0
3661,2,1,0,0,0,0,0,0,0,3
3662,2,1,0,1,0,0,0,0,0,4
3663,2,1,0,1,2,0,0,0,0,8
3664,2,1,0,1,2,0,0,0,1,2
3665,2,1,2,1,2,0,0,0,1,6
3666,2,1,2,1,2,0,1,0,1,7
3667,2,1,2,1,2,0,1,2,1,5
3668,0,0,0,0,0,0,0,0,0,0
3669,1,0,0,0,0,0,0,0,0,4
3670,1,0,0,0,2,0,0,0,0,3
3671,1,0,0,1,2,0,0,0,0,6
3672,1,0,0,1,2,0,2,0,0,2
3673,1,0,1,1,2,0,2,0,0,1
3674,1,2,1,1,2,0,2,0,0,7
3675,1,2,1,1,2,0,2,1,0,8
3676,1,2,1,1,2,0,2,1,2,5
3677,0,0,0,0,0,0,0,0,0,3
3678,0,0,0,1,0,0,0,0,0,4
3679,0,0,0,1,2,0,0,0,0,0
3680,1,0,0,1,2,0,0,0,0,6
3681,1,0,0,1,2,0,2,0,0,2
3682,1,0,1,1,2,0,2,0,0,1
3683,1,2,1,1,2,0,2,0,0,7
3684,1,2,1,1,2,0,2,1,0,5
3685,1,2,1,1,2,2,2,1,0,8
3686,0,0,0,0,0,0,0,0,0,0
3687,1,0,0,0,0,0,0,0,0,4
3688,1,0,0,0,2,0,0,0,0,2
3689,1,0,1,0,2,0,0,0,0,1
3690,1,2,1,0,2,0,0,0,0,7
3691,1,2,1,0,2,0,0,1,0,3
3692,1,2,1,2,2,0,0,1,0,5
3693,1,2,1,2,2,1,0,1,0,8
3694,1,2,1,2,2,1,0,1,2,6
3695,0,0,0,0,0,0,0,0,0,4
3696,0,0,0,0,1,0,0,0,0,0
3697,2,0,0,0,1,0,0,0,0,6
3698,2,0,0,0,1,0,1,0,0,2
3699,2,0,2,0,1,0,1,0,0,1
3700,2,1,2,0,1,0,1,0,0,7
3701,2,1,2,0,1,0,1,2,0,5
3702,2,1,2,0,1,1,1,2,0,3
3703,2,1,2,2,1,1,1,2,0,8
3704,0,0,0,0,0,0,0,0,0,4
3705,0,0,0,0,1,0,0,0,0,0
3706,2,0,0,0,1,0,0,0,0,3
3707,2,0,0,1,1,0,0,0,0,1
3708,2,2,0,1,1,0,0,0,0,2
3709,2,2,1,1,1,0,0,0,0,5
3710,2,2,1,1,1,2,0,0,0,6
3711,0,0,0,0,0,0,0,0,0,4
3712,0,0,0,0,1,0,0,0,0,0
3713,2,0,0,0,1,0,0,0,0,2
3714,2,0,1,0,1,0,0,0,0,6
3715,2,0,1,0,1,0,2,0,0,3
3716,2,0,1,1,1,0,2,0,0,5
3717,2,0,1,1,1,2,2,0,0,1
3718,2,1,1,1,1,2,2,0,0,7
3719,2,1,1,1,1,2,2,2,0,8
3720,0,0,0,0,0,0,0,0,0,0
3721,1,0,0,0,0,0,0,0,0,4
3722,1,0,0,0,2,0,0,0,0,6
3723,1,0,0,0,2,0,1,0,0,3
3724,1,0,0,2,2,0,1,0,0,1
3725,1,1,0,2,2,0,1,0,0,2
3726,1,1,2,2,2,0,1,0,0,5
3727,1,1,2,2,2,1,1,0,0,8
3728,1,1,2,2,2,1,1,0,2,7
3729,0,0,0,0,0,0,0,0,0,0
3730,1,0,0,0,0,0,0,0,0,4
3731,1,0,0,0,2,0,0,0,0,6
3732,1,0,0,0,2,0,1,0,0,3
3733,1,0,0,2,2,0,1,0,0,5
3734,1,0,0,2,2,1,1,0,0,1
3735,1,2,0,2,2,1,1,0,0,7
3736,1,2,0,2,2,1,1,1,0,8
3737,1,2,0,2,2,1,1,1,2,2
3738,0,0,0,0,0,0,0,0,0,0
3739,1,0,0,0,0,0,0,0,0,4
3740,1,0,0,0,2,0,0,0,0,3
3741,1,0,0,1,2,0,0,0,0,6
3742,1,0,0,1,2,0,2,0,0,2
3743,1,0,1,1,2,0,2,0,0,1
3744,1,2,1,1,2,0,2,0,0,7
3745,1,2,1,1,2,0,2,1,0,8
3746,1,2,1,1,2,0,2,1,2,5
3747,0,0,0,0,0,0,0,0,0,0
3748,1,0,0,0,0,0,0,0,0,4
3749,1,0,0,0,2,0,0,0,0,3
3750,1,0,0,1,2,0,0,0,0,6
3751,1,0,0,1,2,0,2,0,0,2
3752,1,0,1,1,2,0,2,0,0,1
3753,1,2,1,1,2,0,2,0,0,7
3754,1,2,1,1,2,0,2,1,0,8
3755,1,2,1,1,2,0,2,1,2,5
3756,0,0,0,0,0,0,0,0,0,0
3757,1,0,0,0,0,0,0,0,0,4
3758,1,0,0,0,2,0,0,0,0,5
3759,1,0,0,0,2,1,0,0,0,6
3760,1,0,0,0,2,1,2,0,0,2
3761,1,0,1,0,2,1,2,0,0,1
3762,1,2,1,0,2,1,2,0,0,7
3763,1,2,1,0,2,1,2,1,0,8
3764,1,2,1,0,2,1,2,1,2,3
3765,0,0,0,0,0,0,0,0,0,5
3766,0,0,0,0,0,1,0,0,0,4
3767,0,0,0,0,2,1,0,0,0,3
3768,0,0,0,1,2,1,0,0,0,0
3769,2,0,0,1,2,1,0,0,0,8
