,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Player,Move
15053,1,0,0,1,0,0,0,2,2,1,4
15054,1,0,0,1,1,0,0,2,2,2,5
15055,1,0,0,1,1,2,0,2,2,1,6
15056,0,0,0,0,0,0,0,0,0,1,0
15057,1,0,0,0,0,0,0,0,0,2,5
15058,1,0,0,0,0,2,0,0,0,1,4
15059,1,0,0,0,1,2,0,0,0,2,2
15060,1,0,2,0,1,2,0,0,0,1,7
15061,1,0,2,0,1,2,0,1,0,2,1
15062,1,2,2,0,1,2,0,1,0,1,6
15063,1,2,2,0,1,2,1,1,0,2,3
15064,1,2,2,2,1,2,1,1,0,1,8
15065,0,0,0,0,0,0,0,0,0,1,0
15066,1,0,0,0,0,0,0,0,0,2,3
15067,1,0,0,2,0,0,0,0,0,1,4
15068,1,0,0,2,1,0,0,0,0,2,1
15069,1,2,0,2,1,0,0,0,0,1,8
15070,0,0,0,0,0,0,0,0,0,1,0
15071,1,0,0,0,0,0,0,0,0,2,7
15072,1,0,0,0,0,0,0,2,0,1,4
15073,1,0,0,0,1,0,0,2,0,2,3
15074,1,0,0,2,1,0,0,2,0,1,2
15075,1,0,1,2,1,0,0,2,0,2,6
15076,1,0,1,2,1,0,2,2,0,1,1
15077,0,0,0,0,0,0,0,0,0,1,0
15078,1,0,0,0,0,0,0,0,0,2,7
15079,1,0,0,0,0,0,0,2,0,1,4
15080,1,0,0,0,1,0,0,2,0,2,8
15081,1,0,0,0,1,0,0,2,2,1,3
15082,1,0,0,1,1,0,0,2,2,2,6
15083,0,0,0,0,0,0,0,0,0,1,4
15084,0,0,0,0,1,0,0,0,0,2,5
15085,0,0,0,0,1,2,0,0,0,1,0
15086,1,0,0,0,1,2,0,0,0,2,3
15087,1,0,0,2,1,2,0,0,0,1,8
15088,0,0,0,0,0,0,0,0,0,1,0
15089,1,0,0,0,0,0,0,0,0,2,5
15090,1,0,0,0,0,2,0,0,0,1,4
15091,1,0,0,0,1,2,0,0,0,2,7
15092,1,0,0,0,1,2,0,2,0,1,3
15093,1,0,0,1,1,2,0,2,0,2,1
15094,1,2,0,1,1,2,0,2,0,1,2
15095,1,2,1,1,1,2,0,2,0,2,6
15096,1,2,1,1,1,2,2,2,0,1,8
15097,0,0,0,0,0,0,0,0,0,1,0
15098,1,0,0,0,0,0,0,0,0,2,1
15099,1,2,0,0,0,0,0,0,0,1,4
15100,1,2,0,0,1,0,0,0,0,2,8
15101,1,2,0,0,1,0,0,0,2,1,6
15102,1,2,0,0,1,0,1,0,2,2,7
15103,1,2,0,0,1,0,1,2,2,1,3
15104,0,0,0,0,0,0,0,0,0,1,0
15105,1,0,0,0,0,0,0,0,0,2,6
15106,1,0,0,0,0,0,2,0,0,1,4
15107,1,0,0,0,1,0,2,0,0,2,3
15108,1,0,0,2,1,0,2,0,0,1,8
15109,0,0,0,0,0,0,0,0,0,1,4
15110,0,0,0,0,1,0,0,0,0,2,6
15111,0,0,0,0,1,0,2,0,0,1,0
15112,1,0,0,0,1,0,2,0,0,2,1
15113,1,2,0,0,1,0,2,0,0,1,8
15114,0,0,0,0,0,0,0,0,0,1,0
15115,1,0,0,0,0,0,0,0,0,2,1
15116,1,2,0,0,0,0,0,0,0,1,4
15117,1,2,0,0,1,0,0,0,0,2,3
15118,1,2,0,2,1,0,0,0,0,1,8
15119,0,0,0,0,0,0,0,0,0,1,0
15120,1,0,0,0,0,0,0,0,0,2,2
15121,1,0,2,0,0,0,0,0,0,1,4
15122,1,0,2,0,1,0,0,0,0,2,3
15123,1,0,2,2,1,0,0,0,0,1,8
15124,0,0,0,0,0,0,0,0,0,1,4
15125,0,0,0,0,1,0,0,0,0,2,8
15126,0,0,0,0,1,0,0,0,2,1,1
15127,0,1,0,0,1,0,0,0,2,2,5
15128,0,1,0,0,1,2,0,0,2,1,6
15129,0,1,0,0,1,2,1,0,2,2,2
15130,0,0,0,0,0,0,0,0,0,1,4
15131,0,0,0,0,1,0,0,0,0,2,3
15132,0,0,0,2,1,0,0,0,0,1,0
15133,1,0,0,2,1,0,0,0,0,2,5
15134,1,0,0,2,1,2,0,0,0,1,7
15135,1,0,0,2,1,2,0,1,0,2,8
15136,1,0,0,2,1,2,0,1,2,1,6
15137,1,0,0,2,1,2,1,1,2,2,2
15138,0,0,0,0,0,0,0,0,0,1,0
15139,1,0,0,0,0,0,0,0,0,2,2
15140,1,0,2,0,0,0,0,0,0,1,4
15141,1,0,2,0,1,0,0,0,0,2,8
15142,1,0,2,0,1,0,0,0,2,1,3
15143,1,0,2,1,1,0,0,0,2,2,6
15144,1,0,2,1,1,0,2,0,2,1,5
15145,0,0,0,0,0,0,0,0,0,1,0
15146,1,0,0,0,0,0,0,0,0,2,3
15147,1,0,0,2,0,0,0,0,0,1,4
15148,1,0,0,2,1,0,0,0,0,2,2
15149,1,0,2,2,1,0,0,0,0,1,8
15150,0,0,0,0,0,0,0,0,0,1,0
15151,1,0,0,0,0,0,0,0,0,2,5
15152,1,0,0,0,0,2,0,0,0,1,4
15153,1,0,0,0,1,2,0,0,0,2,3
15154,1,0,0,2,1,2,0,0,0,1,1
15155,1,1,0,2,1,2,0,0,0,2,7
15156,1,1,0,2,1,2,0,2,0,1,2
15157,0,0,0,0,0,0,0,0,0,1,0
15158,1,0,0,0,0,0,0,0,0,2,4
15159,1,0,0,0,2,0,0,0,0,1,6
15160,1,0,0,0,2,0,1,0,0,2,5
15161,1,0,0,0,2,2,1,0,0,1,3
15162,0,0,0,0,0,0,0,0,0,1,4
15163,0,0,0,0,1,0,0,0,0,2,1
15164,0,2,0,0,1,0,0,0,0,1,0
15165,1,2,0,0,1,0,0,0,0,2,7
15166,1,2,0,0,1,0,0,2,0,1,8
15167,0,0,0,0,0,0,0,0,0,1,0
15168,1,0,0,0,0,0,0,0,0,2,4
15169,1,0,0,0,2,0,0,0,0,1,6
15170,1,0,0,0,2,0,1,0,0,2,5
15171,1,0,0,0,2,2,1,0,0,1,3
15172,0,0,0,0,0,0,0,0,0,1,0
15173,1,0,0,0,0,0,0,0,0,2,7
15174,1,0,0,0,0,0,0,2,0,1,4
15175,1,0,0,0,1,0,0,2,0,2,5
15176,1,0,0,0,1,2,0,2,0,1,2
15177,1,0,1,0,1,2,0,2,0,2,6
15178,1,0,1,0,1,2,2,2,0,1,3
15179,1,0,1,1,1,2,2,2,0,2,8
15180,0,0,0,0,0,0,0,0,0,1,0
15181,1,0,0,0,0,0,0,0,0,2,1
15182,1,2,0,0,0,0,0,0,0,1,4
15183,1,2,0,0,1,0,0,0,0,2,5
15184,1,2,0,0,1,2,0,0,0,1,6
15185,1,2,0,0,1,2,1,0,0,2,2
15186,1,2,2,0,1,2,1,0,0,1,3
15187,0,0,0,0,0,0,0,0,0,1,4
15188,0,0,0,0,1,0,0,0,0,2,3
15189,0,0,0,2,1,0,0,0,0,1,0
15190,1,0,0,2,1,0,0,0,0,2,7
15191,1,0,0,2,1,0,0,2,0,1,2
15192,1,0,1,2,1,0,0,2,0,2,5
15193,1,0,1,2,1,2,0,2,0,1,6
15194,0,0,0,0,0,0,0,0,0,1,0
15195,1,0,0,0,0,0,0,0,0,2,2
15196,1,0,2,0,0,0,0,0,0,1,4
15197,1,0,2,0,1,0,0,0,0,2,6
15198,1,0,2,0,1,0,2,0,0,1,3
15199,1,0,2,1,1,0,2,0,0,2,8
15200,1,0,2,1,1,0,2,0,2,1,5
15201,0,0,0,0,0,0,0,0,0,1,0
15202,1,0,0,0,0,0,0,0,0,2,3
15203,1,0,0,2,0,0,0,0,0,1,4
15204,1,0,0,2,1,0,0,0,0,2,6
15205,1,0,0,2,1,0,2,0,0,1,8
15206,0,0,0,0,0,0,0,0,0,1,0
15207,1,0,0,0,0,0,0,0,0,2,8
15208,1,0,0,0,0,0,0,0,2,1,4
15209,1,0,0,0,1,0,0,0,2,2,2
15210,1,0,2,0,1,0,0,0,2,1,3
15211,1,0,2,1,1,0,0,0,2,2,6
15212,1,0,2,1,1,0,2,0,2,1,7
15213,1,0,2,1,1,0,2,1,2,2,1
15214,1,2,2,1,1,0,2,1,2,1,5
15215,0,0,0,0,0,0,0,0,0,1,4
15216,0,0,0,0,1,0,0,0,0,2,7
15217,0,0,0,0,1,0,0,2,0,1,0
15218,1,0,0,0,1,0,0,2,0,2,3
15219,1,0,0,2,1,0,0,2,0,1,2
15220,1,0,1,2,1,0,0,2,0,2,5
15221,1,0,1,2,1,2,0,2,0,1,1
15222,0,0,0,0,0,0,0,0,0,1,0
15223,1,0,0,0,0,0,0,0,0,2,8
15224,1,0,0,0,0,0,0,0,2,1,6
15225,1,0,0,0,0,0,1,0,2,2,2
15226,1,0,2,0,0,0,1,0,2,1,3
15227,0,0,0,0,0,0,0,0,0,1,0
15228,1,0,0,0,0,0,0,0,0,2,8
15229,1,0,0,0,0,0,0,0,2,1,4
15230,1,0,0,0,1,0,0,0,2,2,6
15231,1,0,0,0,1,0,2,0,2,1,1
15232,1,1,0,0,1,0,2,0,2,2,3
15233,1,1,0,2,1,0,2,0,2,1,7
15234,0,0,0,0,0,0,0,0,0,1,0
15235,1,0,0,0,0,0,0,0,0,2,3
15236,1,0,0,2,0,0,0,0,0,1,4
15237,1,0,0,2,1,0,0,0,0,2,2
15238,1,0,2,2,1,0,0,0,0,1,8
15239,0,0,0,0,0,0,0,0,0,1,0
15240,1,0,0,0,0,0,0,0,0,2,3
15241,1,0,0,2,0,0,0,0,0,1,4
15242,1,0,0,2,1,0,0,0,0,2,2
15243,1,0,2,2,1,0,0,0,0,1,8
15244,0,0,0,0,0,0,0,0,0,1,0
15245,1,0,0,0,0,0,0,0,0,2,4
15246,1,0,0,0,2,0,0,0,0,1,2
15247,1,0,1,0,2,0,0,0,0,2,1
15248,1,2,1,0,2,0,0,0,0,1,3
15249,1,2,1,1,2,0,0,0,0,2,6
15250,1,2,1,1,2,0,2,0,0,1,7
15251,1,2,1,1,2,0,2,1,0,2,8
15252,1,2,1,1,2,0,2,1,2,1,5
15253,0,0,0,0,0,0,0,0,0,1,4
15254,0,0,0,0,1,0,0,0,0,2,0
15255,2,0,0,0,1,0,0,0,0,1,1
15256,2,1,0,0,1,0,0,0,0,2,2
15257,2,1,2,0,1,0,0,0,0,1,7
15258,0,0,0,0,0,0,0,0,0,1,0
15259,1,0,0,0,0,0,0,0,0,2,6
15260,1,0,0,0,0,0,2,0,0,1,4
15261,1,0,0,0,1,0,2,0,0,2,7
15262,1,0,0,0,1,0,2,2,0,1,8
15263,0,0,0,0,0,0,0,0,0,1,4
15264,0,0,0,0,1,0,0,0,0,2,1
15265,0,2,0,0,1,0,0,0,0,1,0
15266,1,2,0,0,1,0,0,0,0,2,2
15267,1,2,2,0,1,0,0,0,0,1,3
15268,1,2,2,1,1,0,0,0,0,2,7
15269,1,2,2,1,1,0,0,2,0,1,5
15270,0,0,0,0,0,0,0,0,0,1,4
15271,0,0,0,0,1,0,0,0,0,2,2
15272,0,0,2,0,1,0,0,0,0,1,0
15273,1,0,2,0,1,0,0,0,0,2,5
15274,1,0,2,0,1,2,0,0,0,1,3
15275,1,0,2,1,1,2,0,0,0,2,6
15276,1,0,2,1,1,2,2,0,0,1,8
15277,0,0,0,0,0,0,0,0,0,1,4
15278,0,0,0,0,1,0,0,0,0,2,0
15279,2,0,0,0,1,0,0,0,0,1,1
15280,2,1,0,0,1,0,0,0,0,2,5
15281,2,1,0,0,1,2,0,0,0,1,7
15282,0,0,0,0,0,0,0,0,0,1,0
15283,1,0,0,0,0,0,0,0,0,2,1
15284,1,2,0,0,0,0,0,0,0,1,4
15285,1,2,0,0,1,0,0,0,0,2,7
15286,1,2,0,0,1,0,0,2,0,1,3
15287,1,2,0,1,1,0,0,2,0,2,8
15288,1,2,0,1,1,0,0,2,2,1,2
15289,1,2,1,1,1,0,0,2,2,2,5
15290,1,2,1,1,1,2,0,2,2,1,6
15291,0,0,0,0,0,0,0,0,0,1,0
15292,1,0,0,0,0,0,0,0,0,2,1
15293,1,2,0,0,0,0,0,0,0,1,4
15294,1,2,0,0,1,0,0,0,0,2,5
15295,1,2,0,0,1,2,0,0,0,1,8
15296,0,0,0,0,0,0,0,0,0,1,0
15297,1,0,0,0,0,0,0,0,0,2,1
15298,1,2,0,0,0,0,0,0,0,1,4
15299,1,2,0,0,1,0,0,0,0,2,8
15300,1,2,0,0,1,0,0,0,2,1,3
15301,1,2,0,1,1,0,0,0,2,2,6
15302,1,2,0,1,1,0,2,0,2,1,5
15303,0,0,0,0,0,0,0,0,0,1,4
15304,0,0,0,0,1,0,0,0,0,2,6
15305,0,0,0,0,1,0,2,0,0,1,0
15306,1,0,0,0,1,0,2,0,0,2,8
15307,1,0,0,0,1,0,2,0,2,1,1
15308,1,1,0,0,1,0,2,0,2,2,7
15309,0,0,0,0,0,0,0,0,0,1,0
15310,1,0,0,0,0,0,0,0,0,2,2
15311,1,0,2,0,0,0,0,0,0,1,4
15312,1,0,2,0,1,0,0,0,0,2,3
15313,1,0,2,2,1,0,0,0,0,1,8
15314,0,0,0,0,0,0,0,0,0,1,0
15315,1,0,0,0,0,0,0,0,0,2,2
15316,1,0,2,0,0,0,0,0,0,1,4
15317,1,0,2,0,1,0,0,0,0,2,3
15318,1,0,2,2,1,0,0,0,0,1,8
15319,0,0,0,0,0,0,0,0,0,1,4
15320,0,0,0,0,1,0,0,0,0,2,1
15321,0,2,0,0,1,0,0,0,0,1,0
15322,1,2,0,0,1,0,0,0,0,2,5
15323,1,2,0,0,1,2,0,0,0,1,6
15324,1,2,0,0,1,2,1,0,0,2,2
15325,1,2,2,0,1,2,1,0,0,1,8
15326,0,0,0,0,0,0,0,0,0,1,0
15327,1,0,0,0,0,0,0,0,0,2,2
15328,1,0,2,0,0,0,0,0,0,1,4
15329,1,0,2,0,1,0,0,0,0,2,5
15330,1,0,2,0,1,2,0,0,0,1,3
15331,1,0,2,1,1,2,0,0,0,2,8
15332,0,0,0,0,0,0,0,0,0,1,4
15333,0,0,0,0,1,0,0,0,0,2,3
15334,0,0,0,2,1,0,0,0,0,1,0
15335,1,0,0,2,1,0,0,0,0,2,1
15336,1,2,0,2,1,0,0,0,0,1,8
15337,0,0,0,0,0,0,0,0,0,1,0
15338,1,0,0,0,0,0,0,0,0,2,6
15339,1,0,0,0,0,0,2,0,0,1,4
15340,1,0,0,0,1,0,2,0,0,2,8
15341,1,0,0,0,1,0,2,0,2,1,1
15342,1,1,0,0,1,0,2,0,2,2,2
15343,1,1,2,0,1,0,2,0,2,1,3
15344,1,1,2,1,1,0,2,0,2,2,7
15345,0,0,0,0,0,0,0,0,0,1,0
15346,1,0,0,0,0,0,0,0,0,2,2
15347,1,0,2,0,0,0,0,0,0,1,4
15348,1,0,2,0,1,0,0,0,0,2,5
15349,1,0,2,0,1,2,0,0,0,1,3
15350,1,0,2,1,1,2,0,0,0,2,6
15351,1,0,2,1,1,2,2,0,0,1,1
15352,1,1,2,1,1,2,2,0,0,2,7
15353,1,1,2,1,1,2,2,2,0,1,8
15354,0,0,0,0,0,0,0,0,0,1,4
15355,0,0,0,0,1,0,0,0,0,2,6
15356,0,0,0,0,1,0,2,0,0,1,0
15357,1,0,0,0,1,0,2,0,0,2,1
15358,1,2,0,0,1,0,2,0,0,1,8
15359,0,0,0,0,0,0,0,0,0,1,0
15360,1,0,0,0,0,0,0,0,0,2,8
15361,1,0,0,0,0,0,0,0,2,1,4
15362,1,0,0,0,1,0,0,0,2,2,3
15363,1,0,0,2,1,0,0,0,2,1,2
15364,1,0,1,2,1,0,0,0,2,2,6
15365,1,0,1,2,1,0,2,0,2,1,1
15366,0,0,0,0,0,0,0,0,0,1,4
15367,0,0,0,0,1,0,0,0,0,2,0
15368,2,0,0,0,1,0,0,0,0,1,1
15369,2,1,0,0,1,0,0,0,0,2,3
15370,2,1,0,2,1,0,0,0,0,1,6
15371,2,1,0,2,1,0,1,0,0,2,8
15372,2,1,0,2,1,0,1,0,2,1,2
15373,0,0,0,0,0,0,0,0,0,1,0
15374,1,0,0,0,0,0,0,0,0,2,8
15375,1,0,0,0,0,0,0,0,2,1,1
15376,1,1,0,0,0,0,0,0,2,2,6
15377,1,1,0,0,0,0,2,0,2,1,2
15378,0,0,0,0,0,0,0,0,0,1,4
15379,0,0,0,0,1,0,0,0,0,2,3
15380,0,0,0,2,1,0,0,0,0,1,0
15381,1,0,0,2,1,0,0,0,0,2,7
15382,1,0,0,2,1,0,0,2,0,1,2
15383,1,0,1,2,1,0,0,2,0,2,1
15384,1,2,1,2,1,0,0,2,0,1,6
15385,0,0,0,0,0,0,0,0,0,1,0
15386,1,0,0,0,0,0,0,0,0,2,2
15387,1,0,2,0,0,0,0,0,0,1,4
15388,1,0,2,0,1,0,0,0,0,2,7
15389,1,0,2,0,1,0,0,2,0,1,8
15390,0,0,0,0,0,0,0,0,0,1,0
15391,1,0,0,0,0,0,0,0,0,2,6
15392,1,0,0,0,0,0,2,0,0,1,4
15393,1,0,0,0,1,0,2,0,0,2,2
15394,1,0,2,0,1,0,2,0,0,1,8
15395,0,0,0,0,0,0,0,0,0,1,0
15396,1,0,0,0,0,0,0,0,0,2,8
15397,1,0,0,0,0,0,0,0,2,1,4
15398,1,0,0,0,1,0,0,0,2,2,1
15399,1,2,0,0,1,0,0,0,2,1,6
15400,1,2,0,0,1,0,1,0,2,2,2
15401,1,2,2,0,1,0,1,0,2,1,3
15402,0,0,0,0,0,0,0,0,0,1,0
15403,1,0,0,0,0,0,0,0,0,2,4
15404,1,0,0,0,2,0,0,0,0,1,2
15405,1,0,1,0,2,0,0,0,0,2,6
15406,1,0,1,0,2,0,2,0,0,1,1
15407,0,0,0,0,0,0,0,0,0,1,0
15408,1,0,0,0,0,0,0,0,0,2,4
15409,1,0,0,0,2,0,0,0,0,1,2
15410,1,0,1,0,2,0,0,0,0,2,1
15411,1,2,1,0,2,0,0,0,0,1,3
15412,1,2,1,1,2,0,0,0,0,2,8
15413,1,2,1,1,2,0,0,0,2,1,6
15414,0,0,0,0,0,0,0,0,0,1,4
15415,0,0,0,0,1,0,0,0,0,2,7
15416,0,0,0,0,1,0,0,2,0,1,0
15417,1,0,0,0,1,0,0,2,0,2,3
15418,1,0,0,2,1,0,0,2,0,1,2
15419,1,0,1,2,1,0,0,2,0,2,5
15420,1,0,1,2,1,2,0,2,0,1,8
15421,0,0,0,0,0,0,0,0,0,1,4
15422,0,0,0,0,1,0,0,0,0,2,3
15423,0,0,0,2,1,0,0,0,0,1,0
15424,1,0,0,2,1,0,0,0,0,2,5
15425,1,0,0,2,1,2,0,0,0,1,8
15426,0,0,0,0,0,0,0,0,0,1,0
15427,1,0,0,0,0,0,0,0,0,2,6
15428,1,0,0,0,0,0,2,0,0,1,4
15429,1,0,0,0,1,0,2,0,0,2,3
15430,1,0,0,2,1,0,2,0,0,1,8
15431,0,0,0,0,0,0,0,0,0,1,4
15432,0,0,0,0,1,0,0,0,0,2,0
15433,2,0,0,0,1,0,0,0,0,1,3
15434,2,0,0,1,1,0,0,0,0,2,2
15435,2,0,2,1,1,0,0,0,0,1,1
15436,2,1,2,1,1,0,0,0,0,2,7
15437,2,1,2,1,1,0,0,2,0,1,5
15438,0,0,0,0,0,0,0,0,0,1,0
15439,1,0,0,0,0,0,0,0,0,2,6
15440,1,0,0,0,0,0,2,0,0,1,4
15441,1,0,0,0,1,0,2,0,0,2,7
15442,1,0,0,0,1,0,2,2,0,1,8
15443,0,0,0,0,0,0,0,0,0,1,4
15444,0,0,0,0,1,0,0,0,0,2,5
15445,0,0,0,0,1,2,0,0,0,1,0
15446,1,0,0,0,1,2,0,0,0,2,6
15447,1,0,0,0,1,2,2,0,0,1,1
15448,1,1,0,0,1,2,2,0,0,2,2
15449,1,1,2,0,1,2,2,0,0,1,7
15450,0,0,0,0,0,0,0,0,0,1,0
15451,1,0,0,0,0,0,0,0,0,2,5
15452,1,0,0,0,0,2,0,0,0,1,4
15453,1,0,0,0,1,2,0,0,0,2,2
15454,1,0,2,0,1,2,0,0,0,1,1
15455,1,1,2,0,1,2,0,0,0,2,7
15456,1,1,2,0,1,2,0,2,0,1,8
15457,0,0,0,0,0,0,0,0,0,1,0
15458,1,0,0,0,0,0,0,0,0,2,3
15459,1,0,0,2,0,0,0,0,0,1,4
15460,1,0,0,2,1,0,0,0,0,2,8
15461,1,0,0,2,1,0,0,0,2,1,2
15462,1,0,1,2,1,0,0,0,2,2,6
15463,1,0,1,2,1,0,2,0,2,1,1
15464,0,0,0,0,0,0,0,0,0,1,4
15465,0,0,0,0,1,0,0,0,0,2,5
15466,0,0,0,0,1,2,0,0,0,1,0
15467,1,0,0,0,1,2,0,0,0,2,8
15468,1,0,0,0,1,2,0,0,2,1,1
15469,1,1,0,0,1,2,0,0,2,2,7
15470,1,1,0,0,1,2,0,2,2,1,2
15471,0,0,0,0,0,0,0,0,0,1,4
15472,0,0,0,0,1,0,0,0,0,2,3
15473,0,0,0,2,1,0,0,0,0,1,0
15474,1,0,0,2,1,0,0,0,0,2,5
15475,1,0,0,2,1,2,0,0,0,1,2
15476,1,0,1,2,1,2,0,0,0,2,1
15477,1,2,1,2,1,2,0,0,0,1,6
15478,0,0,0,0,0,0,0,0,0,1,4
15479,0,0,0,0,1,0,0,0,0,2,1
15480,0,2,0,0,1,0,0,0,0,1,0
15481,1,2,0,0,1,0,0,0,0,2,6
15482,1,2,0,0,1,0,2,0,0,1,8
15483,0,0,0,0,0,0,0,0,0,1,0
15484,1,0,0,0,0,0,0,0,0,2,4
15485,1,0,0,0,2,0,0,0,0,1,6
15486,1,0,0,0,2,0,1,0,0,2,3
15487,1,0,0,2,2,0,1,0,0,1,1
15488,1,1,0,2,2,0,1,0,0,2,2
15489,1,1,2,2,2,0,1,0,0,1,5
15490,1,1,2,2,2,1,1,0,0,2,8
15491,1,1,2,2,2,1,1,0,2,1,7
15492,0,0,0,0,0,0,0,0,0,1,0
15493,1,0,0,0,0,0,0,0,0,2,1
15494,1,2,0,0,0,0,0,0,0,1,4
15495,1,2,0,0,1,0,0,0,0,2,8
15496,1,2,0,0,1,0,0,0,2,1,6
15497,1,2,0,0,1,0,1,0,2,2,2
15498,1,2,2,0,1,0,1,0,2,1,3
15499,0,0,0,0,0,0,0,0,0,1,0
15500,1,0,0,0,0,0,0,0,0,2,4
15501,1,0,0,0,2,0,0,0,0,1,2
15502,1,0,1,0,2,0,0,0,0,2,1
15503,1,2,1,0,2,0,0,0,0,1,3
15504,1,2,1,1,2,0,0,0,0,2,8
15505,1,2,1,1,2,0,0,0,2,1,6
15506,0,0,0,0,0,0,0,0,0,1,4
15507,0,0,0,0,1,0,0,0,0,2,6
15508,0,0,0,0,1,0,2,0,0,1,0
15509,1,0,0,0,1,0,2,0,0,2,2
15510,1,0,2,0,1,0,2,0,0,1,8
15511,0,0,0,0,0,0,0,0,0,1,0
15512,1,0,0,0,0,0,0,0,0,2,2
15513,1,0,2,0,0,0,0,0,0,1,4
15514,1,0,2,0,1,0,0,0,0,2,1
15515,1,2,2,0,1,0,0,0,0,1,3
15516,1,2,2,1,1,0,0,0,0,2,8
15517,1,2,2,1,1,0,0,0,2,1,5
15518,0,0,0,0,0,0,0,0,0,1,4
15519,0,0,0,0,1,0,0,0,0,2,6
15520,0,0,0,0,1,0,2,0,0,1,0
15521,1,0,0,0,1,0,2,0,0,2,5
15522,1,0,0,0,1,2,2,0,0,1,1
15523,1,1,0,0,1,2,2,0,0,2,7
15524,1,1,0,0,1,2,2,2,0,1,3
15525,1,1,0,1,1,2,2,2,0,2,8
15526,0,0,0,0,0,0,0,0,0,1,4
15527,0,0,0,0,1,0,0,0,0,2,7
15528,0,0,0,0,1,0,0,2,0,1,0
15529,1,0,0,0,1,0,0,2,0,2,5
15530,1,0,0,0,1,2,0,2,0,1,2
15531,1,0,1,0,1,2,0,2,0,2,3
15532,1,0,1,2,1,2,0,2,0,1,6
15533,0,0,0,0,0,0,0,0,0,1,4
15534,0,0,0,0,1,0,0,0,0,2,6
15535,0,0,0,0,1,0,2,0,0,1,0
15536,1,0,0,0,1,0,2,0,0,2,5
15537,1,0,0,0,1,2,2,0,0,1,1
15538,1,1,0,0,1,2,2,0,0,2,3
15539,1,1,0,2,1,2,2,0,0,1,7
15540,0,0,0,0,0,0,0,0,0,1,4
15541,0,0,0,0,1,0,0,0,0,2,5
15542,0,0,0,0,1,2,0,0,0,1,0
15543,1,0,0,0,1,2,0,0,0,2,2
15544,1,0,2,0,1,2,0,0,0,1,3
15545,1,0,2,1,1,2,0,0,0,2,8
15546,0,0,0,0,0,0,0,0,0,1,0
15547,1,0,0,0,0,0,0,0,0,2,3
15548,1,0,0,2,0,0,0,0,0,1,4
15549,1,0,0,2,1,0,0,0,0,2,1
15550,1,2,0,2,1,0,0,0,0,1,8
15551,0,0,0,0,0,0,0,0,0,1,0
15552,1,0,0,0,0,0,0,0,0,2,7
15553,1,0,0,0,0,0,0,2,0,1,4
15554,1,0,0,0,1,0,0,2,0,2,2
15555,1,0,2,0,1,0,0,2,0,1,3
15556,1,0,2,1,1,0,0,2,0,2,6
15557,1,0,2,1,1,0,2,2,0,1,1
15558,1,1,2,1,1,0,2,2,0,2,5
15559,1,1,2,1,1,2,2,2,0,1,8
15560,0,0,0,0,0,0,0,0,0,1,0
15561,1,0,0,0,0,0,0,0,0,2,4
15562,1,0,0,0,2,0,0,0,0,1,2
15563,1,0,1,0,2,0,0,0,0,2,1
15564,1,2,1,0,2,0,0,0,0,1,3
15565,1,2,1,1,2,0,0,0,0,2,6
15566,1,2,1,1,2,0,2,0,0,1,7
15567,1,2,1,1,2,0,2,1,0,2,8
15568,1,2,1,1,2,0,2,1,2,1,5
15569,0,0,0,0,0,0,0,0,0,1,0
15570,1,0,0,0,0,0,0,0,0,2,5
15571,1,0,0,0,0,2,0,0,0,1,4
15572,1,0,0,0,1,2,0,0,0,2,2
15573,1,0,2,0,1,2,0,0,0,1,6
15574,1,0,2,0,1,2,1,0,0,2,3
15575,1,0,2,2,1,2,1,0,0,1,1
15576,1,1,2,2,1,2,1,0,0,2,7
15577,1,1,2,2,1,2,1,2,0,1,8
15578,0,0,0,0,0,0,0,0,0,1,0
15579,1,0,0,0,0,0,0,0,0,2,2
15580,1,0,2,0,0,0,0,0,0,1,4
15581,1,0,2,0,1,0,0,0,0,2,8
15582,1,0,2,0,1,0,0,0,2,1,3
15583,1,0,2,1,1,0,0,0,2,2,7
15584,1,0,2,1,1,0,0,2,2,1,1
15585,1,1,2,1,1,0,0,2,2,2,6
15586,0,0,0,0,0,0,0,0,0,1,0
15587,1,0,0,0,0,0,0,0,0,2,4
15588,1,0,0,0,2,0,0,0,0,1,2
15589,1,0,1,0,2,0,0,0,0,2,7
15590,1,0,1,0,2,0,0,2,0,1,1
15591,0,0,0,0,0,0,0,0,0,1,0
15592,1,0,0,0,0,0,0,0,0,2,1
15593,1,2,0,0,0,0,0,0,0,1,4
15594,1,2,0,0,1,0,0,0,0,2,2
15595,1,2,2,0,1,0,0,0,0,1,8
15596,0,0,0,0,0,0,0,0,0,1,0
15597,1,0,0,0,0,0,0,0,0,2,1
15598,1,2,0,0,0,0,0,0,0,1,4
15599,1,2,0,0,1,0,0,0,0,2,7
15600,1,2,0,0,1,0,0,2,0,1,8
15601,0,0,0,0,0,0,0,0,0,1,0
15602,1,0,0,0,0,0,0,0,0,2,2
15603,1,0,2,0,0,0,0,0,0,1,4
15604,1,0,2,0,1,0,0,0,0,2,8
15605,1,0,2,0,1,0,0,0,2,1,3
15606,1,0,2,1,1,0,0,0,2,2,6
15607,1,0,2,1,1,0,2,0,2,1,5
15608,0,0,0,0,0,0,0,0,0,1,0
15609,1,0,0,0,0,0,0,0,0,2,6
