,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Player,Move
27946,1,0,0,0,0,0,0,0,0,2,4
27947,1,0,0,0,2,0,0,0,0,1,2
27948,1,0,1,0,2,0,0,0,0,2,1
27949,1,2,1,0,2,0,0,0,0,1,3
27950,1,2,1,1,2,0,0,0,0,2,6
27951,1,2,1,1,2,0,2,0,0,1,7
27952,1,2,1,1,2,0,2,1,0,2,5
27953,1,2,1,1,2,2,2,1,0,1,8
27954,0,0,0,0,0,0,0,0,0,1,0
27955,1,0,0,0,0,0,0,0,0,2,4
27956,1,0,0,0,2,0,0,0,0,1,6
27957,1,0,0,0,2,0,1,0,0,2,3
27958,1,0,0,2,2,0,1,0,0,1,1
27959,1,1,0,2,2,0,1,0,0,2,2
27960,1,1,2,2,2,0,1,0,0,1,5
27961,1,1,2,2,2,1,1,0,0,2,8
27962,1,1,2,2,2,1,1,0,2,1,7
27963,0,0,0,0,0,0,0,0,0,1,0
27964,1,0,0,0,0,0,0,0,0,2,4
27965,1,0,0,0,2,0,0,0,0,1,2
27966,1,0,1,0,2,0,0,0,0,2,1
27967,1,2,1,0,2,0,0,0,0,1,3
27968,1,2,1,1,2,0,0,0,0,2,6
27969,1,2,1,1,2,0,2,0,0,1,7
27970,1,2,1,1,2,0,2,1,0,2,8
27971,1,2,1,1,2,0,2,1,2,1,5
27972,0,0,0,0,0,0,0,0,0,1,0
27973,1,0,0,0,0,0,0,0,0,2,4
27974,1,0,0,0,2,0,0,0,0,1,2
27975,1,0,1,0,2,0,0,0,0,2,1
27976,1,2,1,0,2,0,0,0,0,1,3
27977,1,2,1,1,2,0,0,0,0,2,6
27978,1,2,1,1,2,0,2,0,0,1,7
27979,1,2,1,1,2,0,2,1,0,2,8
27980,1,2,1,1,2,0,2,1,2,1,5
27981,0,0,0,0,0,0,0,0,0,1,0
27982,1,0,0,0,0,0,0,0,0,2,4
27983,1,0,0,0,2,0,0,0,0,1,2
27984,1,0,1,0,2,0,0,0,0,2,1
27985,1,2,1,0,2,0,0,0,0,1,3
27986,1,2,1,1,2,0,0,0,0,2,6
27987,1,2,1,1,2,0,2,0,0,1,7
27988,1,2,1,1,2,0,2,1,0,2,8
27989,1,2,1,1,2,0,2,1,2,1,5
27990,0,0,0,0,0,0,0,0,0,1,4
27991,0,0,0,0,1,0,0,0,0,2,0
27992,2,0,0,0,1,0,0,0,0,1,3
27993,2,0,0,1,1,0,0,0,0,2,5
27994,2,0,0,1,1,2,0,0,0,1,1
27995,2,1,0,1,1,2,0,0,0,2,7
27996,2,1,0,1,1,2,0,2,0,1,2
27997,2,1,1,1,1,2,0,2,0,2,6
27998,2,1,1,1,1,2,2,2,0,1,8
27999,0,0,0,0,0,0,0,0,0,1,4
28000,0,0,0,0,1,0,0,0,0,2,0
28001,2,0,0,0,1,0,0,0,0,1,3
28002,2,0,0,1,1,0,0,0,0,2,5
28003,2,0,0,1,1,2,0,0,0,1,2
28004,2,0,1,1,1,2,0,0,0,2,6
28005,2,0,1,1,1,2,2,0,0,1,1
28006,2,1,1,1,1,2,2,0,0,2,7
28007,2,1,1,1,1,2,2,2,0,1,8
28008,0,0,0,0,0,0,0,0,0,1,0
28009,1,0,0,0,0,0,0,0,0,2,4
28010,1,0,0,0,2,0,0,0,0,1,2
28011,1,0,1,0,2,0,0,0,0,2,1
28012,1,2,1,0,2,0,0,0,0,1,3
28013,1,2,1,1,2,0,0,0,0,2,6
28014,1,2,1,1,2,0,2,0,0,1,7
28015,1,2,1,1,2,0,2,1,0,2,8
28016,1,2,1,1,2,0,2,1,2,1,5
28017,0,0,0,0,0,0,0,0,0,1,0
28018,1,0,0,0,0,0,0,0,0,2,4
28019,1,0,0,0,2,0,0,0,0,1,6
28020,1,0,0,0,2,0,1,0,0,2,3
28021,1,0,0,2,2,0,1,0,0,1,1
28022,1,1,0,2,2,0,1,0,0,2,2
28023,1,1,2,2,2,0,1,0,0,1,5
28024,1,1,2,2,2,1,1,0,0,2,7
28025,1,1,2,2,2,1,1,2,0,1,8
28026,0,0,0,0,0,0,0,0,0,1,4
28027,0,0,0,0,1,0,0,0,0,2,0
28028,2,0,0,0,1,0,0,0,0,1,1
28029,2,1,0,0,1,0,0,0,0,2,7
28030,2,1,0,0,1,0,0,2,0,1,3
28031,2,1,0,1,1,0,0,2,0,2,5
28032,2,1,0,1,1,2,0,2,0,1,6
28033,2,1,0,1,1,2,1,2,0,2,2
28034,2,1,2,1,1,2,1,2,0,1,8
28035,0,0,0,0,0,0,0,0,0,1,4
28036,0,0,0,0,1,0,0,0,0,2,0
28037,2,0,0,0,1,0,0,0,0,1,1
28038,2,1,0,0,1,0,0,0,0,2,7
28039,2,1,0,0,1,0,0,2,0,1,6
28040,2,1,0,0,1,0,1,2,0,2,2
28041,2,1,2,0,1,0,1,2,0,1,3
28042,2,1,2,1,1,0,1,2,0,2,5
28043,2,1,2,1,1,2,1,2,0,1,8
28044,0,0,0,0,0,0,0,0,0,1,4
28045,0,0,0,0,1,0,0,0,0,2,0
28046,2,0,0,0,1,0,0,0,0,1,1
28047,2,1,0,0,1,0,0,0,0,2,7
28048,2,1,0,0,1,0,0,2,0,1,6
28049,2,1,0,0,1,0,1,2,0,2,2
28050,2,1,2,0,1,0,1,2,0,1,3
28051,2,1,2,1,1,0,1,2,0,2,5
28052,2,1,2,1,1,2,1,2,0,1,8
28053,0,0,0,0,0,0,0,0,0,1,4
28054,0,0,0,0,1,0,0,0,0,2,0
28055,2,0,0,0,1,0,0,0,0,1,1
28056,2,1,0,0,1,0,0,0,0,2,7
28057,2,1,0,0,1,0,0,2,0,1,6
28058,2,1,0,0,1,0,1,2,0,2,2
28059,2,1,2,0,1,0,1,2,0,1,3
28060,2,1,2,1,1,0,1,2,0,2,5
28061,2,1,2,1,1,2,1,2,0,1,8
28062,0,0,0,0,0,0,0,0,0,1,4
28063,0,0,0,0,1,0,0,0,0,2,0
28064,2,0,0,0,1,0,0,0,0,1,3
28065,2,0,0,1,1,0,0,0,0,2,5
28066,2,0,0,1,1,2,0,0,0,1,2
28067,2,0,1,1,1,2,0,0,0,2,6
28068,2,0,1,1,1,2,2,0,0,1,1
28069,2,1,1,1,1,2,2,0,0,2,7
28070,2,1,1,1,1,2,2,2,0,1,8
28071,0,0,0,0,0,0,0,0,0,1,0
28072,1,0,0,0,0,0,0,0,0,2,4
28073,1,0,0,0,2,0,0,0,0,1,6
28074,1,0,0,0,2,0,1,0,0,2,3
28075,1,0,0,2,2,0,1,0,0,1,1
28076,1,1,0,2,2,0,1,0,0,2,2
28077,1,1,2,2,2,0,1,0,0,1,5
28078,1,1,2,2,2,1,1,0,0,2,8
28079,1,1,2,2,2,1,1,0,2,1,7
28080,0,0,0,0,0,0,0,0,0,1,0
28081,1,0,0,0,0,0,0,0,0,2,4
28082,1,0,0,0,2,0,0,0,0,1,2
28083,1,0,1,0,2,0,0,0,0,2,1
28084,1,2,1,0,2,0,0,0,0,1,3
28085,1,2,1,1,2,0,0,0,0,2,6
28086,1,2,1,1,2,0,2,0,0,1,7
28087,1,2,1,1,2,0,2,1,0,2,5
28088,1,2,1,1,2,2,2,1,0,1,8
28089,0,0,0,0,0,0,0,0,0,1,4
28090,0,0,0,0,1,0,0,0,0,2,0
28091,2,0,0,0,1,0,0,0,0,1,1
28092,2,1,0,0,1,0,0,0,0,2,7
28093,2,1,0,0,1,0,0,2,0,1,6
28094,2,1,0,0,1,0,1,2,0,2,2
28095,2,1,2,0,1,0,1,2,0,1,5
28096,2,1,2,0,1,1,1,2,0,2,3
28097,2,1,2,2,1,1,1,2,0,1,8
28098,0,0,0,0,0,0,0,0,0,1,0
28099,1,0,0,0,0,0,0,0,0,2,4
28100,1,0,0,0,2,0,0,0,0,1,6
28101,1,0,0,0,2,0,1,0,0,2,3
28102,1,0,0,2,2,0,1,0,0,1,1
28103,1,1,0,2,2,0,1,0,0,2,2
28104,1,1,2,2,2,0,1,0,0,1,5
28105,1,1,2,2,2,1,1,0,0,2,8
28106,1,1,2,2,2,1,1,0,2,1,7
28107,0,0,0,0,0,0,0,0,0,1,4
28108,0,0,0,0,1,0,0,0,0,2,0
28109,2,0,0,0,1,0,0,0,0,1,3
28110,2,0,0,1,1,0,0,0,0,2,5
28111,2,0,0,1,1,2,0,0,0,1,2
28112,2,0,1,1,1,2,0,0,0,2,6
28113,2,0,1,1,1,2,2,0,0,1,1
28114,2,1,1,1,1,2,2,0,0,2,7
28115,2,1,1,1,1,2,2,2,0,1,8
28116,0,0,0,0,0,0,0,0,0,1,0
28117,1,0,0,0,0,0,0,0,0,2,4
28118,1,0,0,0,2,0,0,0,0,1,6
28119,1,0,0,0,2,0,1,0,0,2,3
28120,1,0,0,2,2,0,1,0,0,1,1
28121,1,1,0,2,2,0,1,0,0,2,2
28122,1,1,2,2,2,0,1,0,0,1,5
28123,1,1,2,2,2,1,1,0,0,2,7
28124,1,1,2,2,2,1,1,2,0,1,8
28125,0,0,0,0,0,0,0,0,0,1,0
28126,1,0,0,0,0,0,0,0,0,2,4
28127,1,0,0,0,2,0,0,0,0,1,2
28128,1,0,1,0,2,0,0,0,0,2,1
28129,1,2,1,0,2,0,0,0,0,1,3
28130,1,2,1,1,2,0,0,0,0,2,6
28131,1,2,1,1,2,0,2,0,0,1,7
28132,1,2,1,1,2,0,2,1,0,2,8
28133,1,2,1,1,2,0,2,1,2,1,5
28134,0,0,0,0,0,0,0,0,0,1,0
28135,1,0,0,0,0,0,0,0,0,2,4
28136,1,0,0,0,2,0,0,0,0,1,2
28137,1,0,1,0,2,0,0,0,0,2,1
28138,1,2,1,0,2,0,0,0,0,1,3
28139,1,2,1,1,2,0,0,0,0,2,6
28140,1,2,1,1,2,0,2,0,0,1,7
28141,1,2,1,1,2,0,2,1,0,2,5
28142,1,2,1,1,2,2,2,1,0,1,8
28143,0,0,0,0,0,0,0,0,0,1,0
28144,1,0,0,0,0,0,0,0,0,2,4
28145,1,0,0,0,2,0,0,0,0,1,6
28146,1,0,0,0,2,0,1,0,0,2,3
28147,1,0,0,2,2,0,1,0,0,1,1
28148,1,1,0,2,2,0,1,0,0,2,2
28149,1,1,2,2,2,0,1,0,0,1,5
28150,1,1,2,2,2,1,1,0,0,2,8
28151,1,1,2,2,2,1,1,0,2,1,7
28152,0,0,0,0,0,0,0,0,0,1,4
28153,0,0,0,0,1,0,0,0,0,2,0
28154,2,0,0,0,1,0,0,0,0,1,1
28155,2,1,0,0,1,0,0,0,0,2,7
28156,2,1,0,0,1,0,0,2,0,1,3
28157,2,1,0,1,1,0,0,2,0,2,5
28158,2,1,0,1,1,2,0,2,0,1,2
28159,2,1,1,1,1,2,0,2,0,2,6
28160,2,1,1,1,1,2,2,2,0,1,8
28161,0,0,0,0,0,0,0,0,0,1,4
28162,0,0,0,0,1,0,0,0,0,2,0
28163,2,0,0,0,1,0,0,0,0,1,3
28164,2,0,0,1,1,0,0,0,0,2,5
28165,2,0,0,1,1,2,0,0,0,1,1
28166,2,1,0,1,1,2,0,0,0,2,7
28167,2,1,0,1,1,2,0,2,0,1,2
28168,2,1,1,1,1,2,0,2,0,2,6
28169,2,1,1,1,1,2,2,2,0,1,8
28170,0,0,0,0,0,0,0,0,0,1,0
28171,1,0,0,0,0,0,0,0,0,2,4
28172,1,0,0,0,2,0,0,0,0,1,2
28173,1,0,1,0,2,0,0,0,0,2,1
28174,1,2,1,0,2,0,0,0,0,1,3
28175,1,2,1,1,2,0,0,0,0,2,6
28176,1,2,1,1,2,0,2,0,0,1,7
28177,1,2,1,1,2,0,2,1,0,2,5
28178,1,2,1,1,2,2,2,1,0,1,8
28179,0,0,0,0,0,0,0,0,0,1,0
28180,1,0,0,0,0,0,0,0,0,2,4
28181,1,0,0,0,2,0,0,0,0,1,6
28182,1,0,0,0,2,0,1,0,0,2,3
28183,1,0,0,2,2,0,1,0,0,1,1
28184,1,1,0,2,2,0,1,0,0,2,2
28185,1,1,2,2,2,0,1,0,0,1,5
28186,1,1,2,2,2,1,1,0,0,2,7
28187,1,1,2,2,2,1,1,2,0,1,8
28188,0,0,0,0,0,0,0,0,0,1,0
28189,1,0,0,0,0,0,0,0,0,2,4
28190,1,0,0,0,2,0,0,0,0,1,6
28191,1,0,0,0,2,0,1,0,0,2,3
28192,1,0,0,2,2,0,1,0,0,1,1
28193,1,1,0,2,2,0,1,0,0,2,2
28194,1,1,2,2,2,0,1,0,0,1,5
28195,1,1,2,2,2,1,1,0,0,2,7
28196,1,1,2,2,2,1,1,2,0,1,8
28197,0,0,0,0,0,0,0,0,0,1,0
28198,1,0,0,0,0,0,0,0,0,2,4
28199,1,0,0,0,2,0,0,0,0,1,2
28200,1,0,1,0,2,0,0,0,0,2,1
28201,1,2,1,0,2,0,0,0,0,1,3
28202,1,2,1,1,2,0,0,0,0,2,6
28203,1,2,1,1,2,0,2,0,0,1,7
28204,1,2,1,1,2,0,2,1,0,2,5
28205,1,2,1,1,2,2,2,1,0,1,8
28206,0,0,0,0,0,0,0,0,0,1,0
28207,1,0,0,0,0,0,0,0,0,2,4
28208,1,0,0,0,2,0,0,0,0,1,6
28209,1,0,0,0,2,0,1,0,0,2,3
28210,1,0,0,2,2,0,1,0,0,1,1
28211,1,1,0,2,2,0,1,0,0,2,2
28212,1,1,2,2,2,0,1,0,0,1,5
28213,1,1,2,2,2,1,1,0,0,2,7
28214,1,1,2,2,2,1,1,2,0,1,8
28215,0,0,0,0,0,0,0,0,0,1,0
28216,1,0,0,0,0,0,0,0,0,2,4
28217,1,0,0,0,2,0,0,0,0,1,2
28218,1,0,1,0,2,0,0,0,0,2,1
28219,1,2,1,0,2,0,0,0,0,1,3
28220,1,2,1,1,2,0,0,0,0,2,6
28221,1,2,1,1,2,0,2,0,0,1,7
28222,1,2,1,1,2,0,2,1,0,2,8
28223,1,2,1,1,2,0,2,1,2,1,5
28224,0,0,0,0,0,0,0,0,0,1,4
28225,0,0,0,0,1,0,0,0,0,2,0
28226,2,0,0,0,1,0,0,0,0,1,1
28227,2,1,0,0,1,0,0,0,0,2,7
28228,2,1,0,0,1,0,0,2,0,1,6
28229,2,1,0,0,1,0,1,2,0,2,2
28230,2,1,2,0,1,0,1,2,0,1,5
28231,2,1,2,0,1,1,1,2,0,2,3
28232,2,1,2,2,1,1,1,2,0,1,8
28233,0,0,0,0,0,0,0,0,0,1,4
28234,0,0,0,0,1,0,0,0,0,2,0
28235,2,0,0,0,1,0,0,0,0,1,1
28236,2,1,0,0,1,0,0,0,0,2,7
28237,2,1,0,0,1,0,0,2,0,1,3
28238,2,1,0,1,1,0,0,2,0,2,5
28239,2,1,0,1,1,2,0,2,0,1,2
28240,2,1,1,1,1,2,0,2,0,2,6
28241,2,1,1,1,1,2,2,2,0,1,8
28242,0,0,0,0,0,0,0,0,0,1,4
28243,0,0,0,0,1,0,0,0,0,2,0
28244,2,0,0,0,1,0,0,0,0,1,3
28245,2,0,0,1,1,0,0,0,0,2,5
28246,2,0,0,1,1,2,0,0,0,1,1
28247,2,1,0,1,1,2,0,0,0,2,7
28248,2,1,0,1,1,2,0,2,0,1,6
28249,2,1,0,1,1,2,1,2,0,2,2
28250,2,1,2,1,1,2,1,2,0,1,8
28251,0,0,0,0,0,0,0,0,0,1,0
28252,1,0,0,0,0,0,0,0,0,2,4
28253,1,0,0,0,2,0,0,0,0,1,6
28254,1,0,0,0,2,0,1,0,0,2,3
28255,1,0,0,2,2,0,1,0,0,1,1
28256,1,1,0,2,2,0,1,0,0,2,2
28257,1,1,2,2,2,0,1,0,0,1,5
28258,1,1,2,2,2,1,1,0,0,2,7
28259,1,1,2,2,2,1,1,2,0,1,8
28260,0,0,0,0,0,0,0,0,0,1,0
28261,1,0,0,0,0,0,0,0,0,2,4
28262,1,0,0,0,2,0,0,0,0,1,2
28263,1,0,1,0,2,0,0,0,0,2,1
28264,1,2,1,0,2,0,0,0,0,1,3
28265,1,2,1,1,2,0,0,0,0,2,6
28266,1,2,1,1,2,0,2,0,0,1,7
28267,1,2,1,1,2,0,2,1,0,2,8
28268,1,2,1,1,2,0,2,1,2,1,5
28269,0,0,0,0,0,0,0,0,0,1,0
28270,1,0,0,0,0,0,0,0,0,2,4
28271,1,0,0,0,2,0,0,0,0,1,2
28272,1,0,1,0,2,0,0,0,0,2,1
28273,1,2,1,0,2,0,0,0,0,1,3
28274,1,2,1,1,2,0,0,0,0,2,6
28275,1,2,1,1,2,0,2,0,0,1,7
28276,1,2,1,1,2,0,2,1,0,2,5
28277,1,2,1,1,2,2,2,1,0,1,8
28278,0,0,0,0,0,0,0,0,0,1,4
28279,0,0,0,0,1,0,0,0,0,2,0
28280,2,0,0,0,1,0,0,0,0,1,1
28281,2,1,0,0,1,0,0,0,0,2,7
28282,2,1,0,0,1,0,0,2,0,1,6
28283,2,1,0,0,1,0,1,2,0,2,2
28284,2,1,2,0,1,0,1,2,0,1,5
28285,2,1,2,0,1,1,1,2,0,2,3
28286,2,1,2,2,1,1,1,2,0,1,8
28287,0,0,0,0,0,0,0,0,0,1,0
28288,1,0,0,0,0,0,0,0,0,2,4
28289,1,0,0,0,2,0,0,0,0,1,2
28290,1,0,1,0,2,0,0,0,0,2,1
28291,1,2,1,0,2,0,0,0,0,1,3
28292,1,2,1,1,2,0,0,0,0,2,6
28293,1,2,1,1,2,0,2,0,0,1,7
28294,1,2,1,1,2,0,2,1,0,2,5
28295,1,2,1,1,2,2,2,1,0,1,8
28296,0,0,0,0,0,0,0,0,0,1,4
28297,0,0,0,0,1,0,0,0,0,2,0
28298,2,0,0,0,1,0,0,0,0,1,3
28299,2,0,0,1,1,0,0,0,0,2,5
28300,2,0,0,1,1,2,0,0,0,1,1
28301,2,1,0,1,1,2,0,0,0,2,7
28302,2,1,0,1,1,2,0,2,0,1,6
28303,2,1,0,1,1,2,1,2,0,2,2
28304,2,1,2,1,1,2,1,2,0,1,8
28305,0,0,0,0,0,0,0,0,0,1,4
28306,0,0,0,0,1,0,0,0,0,2,0
28307,2,0,0,0,1,0,0,0,0,1,3
28308,2,0,0,1,1,0,0,0,0,2,5
28309,2,0,0,1,1,2,0,0,0,1,2
28310,2,0,1,1,1,2,0,0,0,2,6
28311,2,0,1,1,1,2,2,0,0,1,7
28312,2,0,1,1,1,2,2,1,0,2,1
28313,2,2,1,1,1,2,2,1,0,1,8
28314,0,0,0,0,0,0,0,0,0,1,4
28315,0,0,0,0,1,0,0,0,0,2,0
28316,2,0,0,0,1,0,0,0,0,1,1
28317,2,1,0,0,1,0,0,0,0,2,7
28318,2,1,0,0,1,0,0,2,0,1,6
28319,2,1,0,0,1,0,1,2,0,2,2
28320,2,1,2,0,1,0,1,2,0,1,5
28321,2,1,2,0,1,1,1,2,0,2,3
28322,2,1,2,2,1,1,1,2,0,1,8
28323,0,0,0,0,0,0,0,0,0,1,4
28324,0,0,0,0,1,0,0,0,0,2,0
28325,2,0,0,0,1,0,0,0,0,1,1
28326,2,1,0,0,1,0,0,0,0,2,7
28327,2,1,0,0,1,0,0,2,0,1,3
28328,2,1,0,1,1,0,0,2,0,2,5
28329,2,1,0,1,1,2,0,2,0,1,6
28330,2,1,0,1,1,2,1,2,0,2,2
28331,2,1,2,1,1,2,1,2,0,1,8
28332,0,0,0,0,0,0,0,0,0,1,4
28333,0,0,0,0,1,0,0,0,0,2,0
28334,2,0,0,0,1,0,0,0,0,1,1
28335,2,1,0,0,1,0,0,0,0,2,7
28336,2,1,0,0,1,0,0,2,0,1,3
28337,2,1,0,1,1,0,0,2,0,2,5
28338,2,1,0,1,1,2,0,2,0,1,2
28339,2,1,1,1,1,2,0,2,0,2,6
28340,2,1,1,1,1,2,2,2,0,1,8
28341,0,0,0,0,0,0,0,0,0,1,4
28342,0,0,0,0,1,0,0,0,0,2,0
28343,2,0,0,0,1,0,0,0,0,1,1
28344,2,1,0,0,1,0,0,0,0,2,7
28345,2,1,0,0,1,0,0,2,0,1,6
28346,2,1,0,0,1,0,1,2,0,2,2
28347,2,1,2,0,1,0,1,2,0,1,3
28348,2,1,2,1,1,0,1,2,0,2,5
28349,2,1,2,1,1,2,1,2,0,1,8
28350,0,0,0,0,0,0,0,0,0,1,0
28351,1,0,0,0,0,0,0,0,0,2,4
28352,1,0,0,0,2,0,0,0,0,1,6
28353,1,0,0,0,2,0,1,0,0,2,3
28354,1,0,0,2,2,0,1,0,0,1,1
28355,1,1,0,2,2,0,1,0,0,2,2
28356,1,1,2,2,2,0,1,0,0,1,5
28357,1,1,2,2,2,1,1,0,0,2,8
28358,1,1,2,2,2,1,1,0,2,1,7
28359,0,0,0,0,0,0,0,0,0,1,0
28360,1,0,0,0,0,0,0,0,0,2,4
28361,1,0,0,0,2,0,0,0,0,1,2
28362,1,0,1,0,2,0,0,0,0,2,1
28363,1,2,1,0,2,0,0,0,0,1,3
28364,1,2,1,1,2,0,0,0,0,2,6
28365,1,2,1,1,2,0,2,0,0,1,7
28366,1,2,1,1,2,0,2,1,0,2,8
28367,1,2,1,1,2,0,2,1,2,1,5
28368,0,0,0,0,0,0,0,0,0,1,0
28369,1,0,0,0,0,0,0,0,0,2,4
28370,1,0,0,0,2,0,0,0,0,1,6
28371,1,0,0,0,2,0,1,0,0,2,3
28372,1,0,0,2,2,0,1,0,0,1,1
28373,1,1,0,2,2,0,1,0,0,2,2
28374,1,1,2,2,2,0,1,0,0,1,5
28375,1,1,2,2,2,1,1,0,0,2,7
28376,1,1,2,2,2,1,1,2,0,1,8
28377,0,0,0,0,0,0,0,0,0,1,4
28378,0,0,0,0,1,0,0,0,0,2,0
28379,2,0,0,0,1,0,0,0,0,1,3
28380,2,0,0,1,1,0,0,0,0,2,5
28381,2,0,0,1,1,2,0,0,0,1,2
28382,2,0,1,1,1,2,0,0,0,2,6
28383,2,0,1,1,1,2,2,0,0,1,7
28384,2,0,1,1,1,2,2,1,0,2,1
28385,2,2,1,1,1,2,2,1,0,1,8
28386,0,0,0,0,0,0,0,0,0,1,0
28387,1,0,0,0,0,0,0,0,0,2,4
28388,1,0,0,0,2,0,0,0,0,1,2
28389,1,0,1,0,2,0,0,0,0,2,1
28390,1,2,1,0,2,0,0,0,0,1,3
28391,1,2,1,1,2,0,0,0,0,2,6
28392,1,2,1,1,2,0,2,0,0,1,7
28393,1,2,1,1,2,0,2,1,0,2,5
28394,1,2,1,1,2,2,2,1,0,1,8
28395,0,0,0,0,0,0,0,0,0,1,0
28396,1,0,0,0,0,0,0,0,0,2,4
28397,1,0,0,0,2,0,0,0,0,1,2
28398,1,0,1,0,2,0,0,0,0,2,1
28399,1,2,1,0,2,0,0,0,0,1,3
28400,1,2,1,1,2,0,0,0,0,2,6
28401,1,2,1,1,2,0,2,0,0,1,7
28402,1,2,1,1,2,0,2,1,0,2,5
28403,1,2,1,1,2,2,2,1,0,1,8
28404,0,0,0,0,0,0,0,0,0,1,0
28405,1,0,0,0,0,0,0,0,0,2,4
28406,1,0,0,0,2,0,0,0,0,1,2
28407,1,0,1,0,2,0,0,0,0,2,1
28408,1,2,1,0,2,0,0,0,0,1,3
28409,1,2,1,1,2,0,0,0,0,2,6
28410,1,2,1,1,2,0,2,0,0,1,7
28411,1,2,1,1,2,0,2,1,0,2,8
28412,1,2,1,1,2,0,2,1,2,1,5
28413,0,0,0,0,0,0,0,0,0,1,0
28414,1,0,0,0,0,0,0,0,0,2,4
28415,1,0,0,0,2,0,0,0,0,1,2
28416,1,0,1,0,2,0,0,0,0,2,1
28417,1,2,1,0,2,0,0,0,0,1,3
28418,1,2,1,1,2,0,0,0,0,2,6
28419,1,2,1,1,2,0,2,0,0,1,7
28420,1,2,1,1,2,0,2,1,0,2,8
28421,1,2,1,1,2,0,2,1,2,1,5
28422,0,0,0,0,0,0,0,0,0,1,0
28423,1,0,0,0,0,0,0,0,0,2,4
28424,1,0,0,0,2,0,0,0,0,1,2
28425,1,0,1,0,2,0,0,0,0,2,1
28426,1,2,1,0,2,0,0,0,0,1,3
28427,1,2,1,1,2,0,0,0,0,2,6
28428,1,2,1,1,2,0,2,0,0,1,7
28429,1,2,1,1,2,0,2,1,0,2,8
28430,1,2,1,1,2,0,2,1,2,1,5
28431,0,0,0,0,0,0,0,0,0,1,4
28432,0,0,0,0,1,0,0,0,0,2,0
28433,2,0,0,0,1,0,0,0,0,1,3
28434,2,0,0,1,1,0,0,0,0,2,5
28435,2,0,0,1,1,2,0,0,0,1,1
28436,2,1,0,1,1,2,0,0,0,2,7
28437,2,1,0,1,1,2,0,2,0,1,6
28438,2,1,0,1,1,2,1,2,0,2,2
28439,2,1,2,1,1,2,1,2,0,1,8
28440,0,0,0,0,0,0,0,0,0,1,0
28441,1,0,0,0,0,0,0,0,0,2,4
28442,1,0,0,0,2,0,0,0,0,1,2
28443,1,0,1,0,2,0,0,0,0,2,1
28444,1,2,1,0,2,0,0,0,0,1,3
28445,1,2,1,1,2,0,0,0,0,2,6
28446,1,2,1,1,2,0,2,0,0,1,7
28447,1,2,1,1,2,0,2,1,0,2,5
28448,1,2,1,1,2,2,2,1,0,1,8
28449,0,0,0,0,0,0,0,0,0,1,4
28450,0,0,0,0,1,0,0,0,0,2,0
28451,2,0,0,0,1,0,0,0,0,1,1
28452,2,1,0,0,1,0,0,0,0,2,7
28453,2,1,0,0,1,0,0,2,0,1,3
28454,2,1,0,1,1,0,0,2,0,2,5
28455,2,1,0,1,1,2,0,2,0,1,2
28456,2,1,1,1,1,2,0,2,0,2,6
28457,2,1,1,1,1,2,2,2,0,1,8
28458,0,0,0,0,0,0,0,0,0,1,4
28459,0,0,0,0,1,0,0,0,0,2,0
28460,2,0,0,0,1,0,0,0,0,1,3
28461,2,0,0,1,1,0,0,0,0,2,5
28462,2,0,0,1,1,2,0,0,0,1,1
28463,2,1,0,1,1,2,0,0,0,2,7
28464,2,1,0,1,1,2,0,2,0,1,2
28465,2,1,1,1,1,2,0,2,0,2,6
28466,2,1,1,1,1,2,2,2,0,1,8
28467,0,0,0,0,0,0,0,0,0,1,0
28468,1,0,0,0,0,0,0,0,0,2,4
28469,1,0,0,0,2,0,0,0,0,1,2
28470,1,0,1,0,2,0,0,0,0,2,1
28471,1,2,1,0,2,0,0,0,0,1,3
28472,1,2,1,1,2,0,0,0,0,2,6
28473,1,2,1,1,2,0,2,0,0,1,7
28474,1,2,1,1,2,0,2,1,0,2,8
28475,1,2,1,1,2,0,2,1,2,1,5
28476,0,0,0,0,0,0,0,0,0,1,0
28477,1,0,0,0,0,0,0,0,0,2,4
28478,1,0,0,0,2,0,0,0,0,1,2
28479,1,0,1,0,2,0,0,0,0,2,1
28480,1,2,1,0,2,0,0,0,0,1,3
28481,1,2,1,1,2,0,0,0,0,2,6
28482,1,2,1,1,2,0,2,0,0,1,7
28483,1,2,1,1,2,0,2,1,0,2,5
28484,1,2,1,1,2,2,2,1,0,1,8
28485,0,0,0,0,0,0,0,0,0,1,4
28486,0,0,0,0,1,0,0,0,0,2,0
28487,2,0,0,0,1,0,0,0,0,1,3
28488,2,0,0,1,1,0,0,0,0,2,5
28489,2,0,0,1,1,2,0,0,0,1,2
28490,2,0,1,1,1,2,0,0,0,2,6
28491,2,0,1,1,1,2,2,0,0,1,1
28492,2,1,1,1,1,2,2,0,0,2,7
28493,2,1,1,1,1,2,2,2,0,1,8
28494,0,0,0,0,0,0,0,0,0,1,0
28495,1,0,0,0,0,0,0,0,0,2,4
28496,1,0,0,0,2,0,0,0,0,1,6
28497,1,0,0,0,2,0,1,0,0,2,3
28498,1,0,0,2,2,0,1,0,0,1,1
28499,1,1,0,2,2,0,1,0,0,2,2
28500,1,1,2,2,2,0,1,0,0,1,5
28501,1,1,2,2,2,1,1,0,0,2,7
28502,1,1,2,2,2,1,1,2,0,1,8
